0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.03049395,0.120605916,0.6940391,0.15486106
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.05697866,0.18682583,0.44817185,0.30802372
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.051364597,0.11575191,0.5878367,0.24504678
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,True,0.06840743,0.120058775,0.5727684,0.23876539
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,True,0.1152956,0.1152956,0.45600292,0.31340593
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.039681043,0.084004775,0.58310866,0.29320544
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.0680233,0.13528049,0.47217527,0.324521
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.0710201,0.10999807,0.43505082,0.38393098
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.07457101,0.17888655,0.48626405,0.2602784
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.07507167,0.116273284,0.6285674,0.18008758
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.08040749,0.13256955,0.59413546,0.19288754
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.1087498,0.1087498,0.552277,0.23022331
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.13811852,0.16660273,0.45287317,0.24240555
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.072094135,0.13468957,0.4701128,0.3231035
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.030280164,0.06410311,0.53672874,0.36888793
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.10207518,0.10207518,0.5183805,0.2774691
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.17220569,0.15197098,0.4681036,0.20771971
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.08791452,0.12791488,0.5732747,0.21089597
A Binary number system has how many digits.,0,1,2,10,C,False,0.06320957,0.0979009,0.3417077,0.49718177
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,True,0.072530575,0.08748858,0.57049716,0.26948377
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.13792524,0.15628976,0.37491965,0.33086544
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.0849609,0.14007685,0.45929426,0.31566802
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.07944671,0.16818869,0.45718426,0.29518035
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.05989011,0.15293476,0.44253138,0.34464377
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.058806557,0.15016781,0.49238127,0.29864433
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.042935487,0.15952468,0.5927061,0.20483375
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.08230117,0.17423157,0.4179598,0.32550743
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.0553694,0.12477686,0.43551403,0.38433978
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.072738156,0.14465709,0.5721299,0.21047483
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.050503395,0.10691569,0.654938,0.18764287
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.043096766,0.12470463,0.49321637,0.33898234
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.05119691,0.09564842,0.62370604,0.22944863
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.12919076,0.1463923,0.45092005,0.27349684
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.1652582,0.08845635,0.39643383,0.34985164
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.114905514,0.31234556,0.5149708,0.05777812
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,True,0.065318584,0.09503798,0.5469058,0.2927376
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,True,0.1110344,0.26635766,0.38754812,0.23505981
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.050362986,0.1369008,0.6135468,0.19918947
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.04984285,0.11956678,0.6072102,0.22338016
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.08110965,0.1613058,0.56301254,0.19457194
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.028639534,0.088215984,0.57524043,0.30790403
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.12057515,0.13662955,0.3713976,0.3713976
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.10533681,0.08732728,0.5025338,0.30480215
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.047227766,0.11329353,0.694007,0.14547177
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.03816395,0.17103897,0.5969846,0.19381253
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.06795215,0.1438547,0.44310364,0.34508947
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.15086667,0.11749508,0.6761375,0.055500746
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.033840317,0.16144313,0.72353786,0.0811787
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.09225328,0.12609528,0.530881,0.25077042
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,True,0.14501248,0.11293584,0.3941848,0.34786686
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.07349415,0.106933355,0.5101505,0.30942193
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.1547132,0.2251064,0.395074,0.2251064
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.02828126,0.098711304,0.72938335,0.1436241
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.079290636,0.1153672,0.40267107,0.40267107
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.10906978,0.12359226,0.43137935,0.33595857
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.052402753,0.11809143,0.5633827,0.26612312
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.029485945,0.19227251,0.4612378,0.3170038
A latch is ________ sensitive,both level and edge,edge,level,,C,True,0.101114415,0.13820702,0.54661936,0.2140592
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.020589847,0.071865626,0.64053136,0.2670132
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.0614625,0.08942741,0.62074924,0.22836089
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.036487024,0.17406987,0.5361729,0.25327015
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.056996625,0.07790515,0.5756455,0.28945273
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,0.035382144,0.10898467,0.5199368,0.33569643
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.05274089,0.14336461,0.50039166,0.3035029
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.06890868,0.1136112,0.5769653,0.2405149
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.07199688,0.3031182,0.44103438,0.18385048
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.084196925,0.2593448,0.42758727,0.22887099
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.10097401,0.18864428,0.39935994,0.31102183
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.07338129,0.13709429,0.57718855,0.21233581
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.058525994,0.12389954,0.5552792,0.2622953
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.08865101,0.27306432,0.39730623,0.24097842
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.092561714,0.12651686,0.4148328,0.36608866
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.09275294,0.19635798,0.44249955,0.26838955
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.06618909,0.11616546,0.66848606,0.1491594
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,True,0.061525356,0.14759165,0.5151455,0.27573752
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.10130067,0.10130067,0.5829451,0.21445353
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.15182507,0.15182507,0.4127033,0.28364655
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.06137481,0.101189956,0.65984136,0.1775939
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.10040627,0.10040627,0.5427911,0.25639635
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.06837795,0.10590584,0.5378342,0.28788194
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.112900645,0.18614168,0.39406195,0.30689576
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.09913724,0.11958233,0.6072892,0.17399128
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.06155087,0.095331855,0.5839784,0.25913885
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.077942744,0.15500766,0.4774572,0.28959244
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.051334087,0.13954051,0.42981502,0.37931043
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.06510379,0.18838407,0.5802638,0.16624837
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.026639143,0.14400984,0.6063041,0.22304682
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.07497646,0.14007446,0.55400527,0.23094375
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.07596807,0.09754494,0.56133235,0.26515463
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.19389528,0.1418568,0.5972395,0.06700841
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.15152197,0.22046316,0.46672052,0.16129431
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.050362986,0.1369008,0.6135468,0.19918947
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.03993472,0.178975,0.5512818,0.22980845
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.042011213,0.12156348,0.5448097,0.29161564
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.105203964,0.09284218,0.605407,0.19654687
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.095965296,0.14863396,0.55224216,0.20315854
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.13507208,0.19652873,0.41605133,0.2523479
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.089915074,0.1482449,0.51742554,0.24441451
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.13447417,0.111483,0.46936098,0.28468183
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.09983132,0.1452537,0.4474129,0.3075021
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.02308187,0.11011744,0.63368213,0.23311864
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.0879661,0.17494148,0.5388577,0.19823468
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.06681971,0.15058054,0.46382073,0.31877902
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.091509104,0.24874751,0.5265985,0.13314496
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.032650054,0.09447607,0.61606133,0.25681257
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.032550003,0.04179503,0.7886144,0.13704063
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.06727047,0.11091026,0.6794077,0.14241159
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.0736037,0.15581904,0.54386187,0.22671536
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.070771955,0.10961375,0.5566645,0.2629497
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.07038201,0.1489987,0.5893013,0.19131811
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.2601197,0.10843402,0.42886487,0.20258142
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.06525003,0.083782695,0.4254836,0.4254836
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.06462184,0.15501975,0.5082902,0.27206814
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.071636185,0.13383402,0.59980243,0.19472733
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.09936737,0.18564269,0.50462914,0.21036072
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.09224856,0.17234299,0.41342935,0.3219791
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.07075529,0.14071368,0.5565334,0.23199762
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.087435454,0.16335094,0.44403386,0.30517972
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.09932245,0.18555877,0.44513234,0.26998642
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.115807034,0.12327594,0.40420625,0.35671076
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.033658914,0.12505804,0.63509715,0.20618585
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.09308763,0.20977622,0.39191356,0.3052226
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.101005904,0.14696273,0.3994861,0.35254523
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.04988377,0.093195155,0.64690256,0.21001852
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,0.04122508,0.07235227,0.44321135,0.44321135
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.08708116,0.14357257,0.50111747,0.26822886
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.074039996,0.2012616,0.5470857,0.17761272
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.0348658,0.073810905,0.5805677,0.31075552
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.08538037,0.12422771,0.63088036,0.15951154
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.04665959,0.072267786,0.64411575,0.23695695
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.10357368,0.15069881,0.46418503,0.28154245
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,True,0.089146554,0.14697783,0.45272356,0.31115207
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.026036486,0.08019803,0.6308063,0.26295918
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.06728224,0.22060995,0.52921575,0.18289208
