0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,True,0.05490534,0.85886407,0.07049985,0.015730644
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.6439141,0.2090483,0.08714429,0.059893344
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.41203538,0.5290639,0.049210608,0.009690143
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.48881716,0.3359588,0.109069854,0.066154204
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.5303062,0.3644738,0.049326163,0.05589386
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.61303824,0.28957877,0.0829657,0.014417278
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,True,0.5940327,0.17019323,0.13254662,0.10322741
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.10263166,0.85932434,0.020209372,0.017834706
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,True,0.45651594,0.16794284,0.061782714,0.31375852
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.732101,0.16335383,0.068096004,0.036449164
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.72015786,0.16068894,0.066985115,0.052168064
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.3128418,0.5157889,0.10156486,0.06980444
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.80555946,0.15862407,0.024325788,0.011490688
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.63979495,0.30221772,0.036094762,0.02189258
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.48554018,0.33370656,0.057989508,0.12276378
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.11633193,0.2790658,0.2462747,0.35832757
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.13579233,0.608579,0.13579233,0.11983631
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.33138078,0.6191008,0.018695224,0.030823214
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.39603138,0.44876236,0.11346489,0.041741405
A Binary number system has how many digits.,0,1,2,10,C,False,0.32611662,0.5376754,0.119971596,0.016236389
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.6387731,0.20737925,0.12578188,0.028065732
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.67608976,0.04897578,0.026214845,0.24871953
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.7830835,0.15419829,0.012657366,0.050060853
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.17684649,0.69944143,0.10726282,0.016449286
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.096101575,0.71009994,0.035353795,0.15844472
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.28060392,0.5242371,0.1325479,0.06261119
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.034974307,0.9019993,0.057662886,0.005363484
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.89380723,0.09420659,0.008762578,0.0032235722
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.3022878,0.5647479,0.046357334,0.086606905
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.48006666,0.25696117,0.15585482,0.107117355
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.42025295,0.42025295,0.12040449,0.039089616
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.4159095,0.53403836,0.02346401,0.026588203
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.30138645,0.49690223,0.14236487,0.05934651
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.09508865,0.9021761,0.002236271,0.00049897947
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.7542453,0.14851971,0.07949687,0.017738149
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.012420445,0.9866781,0.00070071354,0.00020075779
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.92952335,0.059422437,0.005527148,0.005527148
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.51863533,0.40391362,0.05466376,0.022787247
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.5323751,0.41461414,0.026505394,0.026505394
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.43471366,0.33855534,0.14113086,0.0856002
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.72831243,0.09856637,0.046559453,0.12656173
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.45781332,0.27767783,0.048253167,0.2162557
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.1043998,0.46788743,0.3643911,0.06332168
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.7454469,0.21357413,0.025507791,0.015471257
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.28023538,0.67224973,0.037925735,0.009589127
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.1579142,0.48641002,0.3343044,0.021371365
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.9865898,0.010960022,0.0021581564,0.0002920747
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0007909264,0.01588618,0.9828432,0.00047972111
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.001166901,0.99660206,0.0013222721,0.00090878346
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.9639212,0.020005545,0.0039393255,0.012133977
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.30235064,0.18338493,0.12603849,0.3882259
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.43573156,0.29947364,0.20582502,0.05896985
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.7160087,0.2634049,0.011573203,0.00901322
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.8538203,0.07941767,0.054582905,0.0121790925
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.47342157,0.47342157,0.014296093,0.03886081
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.68048245,0.2503355,0.06329473,0.005887327
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.1266006,0.14345726,0.08701123,0.64293087
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.56133235,0.26515463,0.07596807,0.09754494
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.5683676,0.26847783,0.12681995,0.036334522
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.31563413,0.2458161,0.40528223,0.03326759
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.5292216,0.32098913,0.13380818,0.015981108
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.8921131,0.073229104,0.026939481,0.0077182907
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.8091861,0.0966435,0.035553157,0.058617245
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.7327834,0.20994596,0.025074467,0.032196254
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.3199398,0.46550965,0.17125143,0.043299146
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.012852555,0.014563854,0.17742406,0.79515946
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.94416875,0.04148388,0.010488767,0.003858602
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.31974995,0.67691064,0.002441321,0.0008981118
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.97106993,0.022837376,0.0021242069,0.003968541
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.6235978,0.22940882,0.13914348,0.007849938
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.55864996,0.29902378,0.06672122,0.07560505
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.7279751,0.26780707,0.0026254882,0.001592439
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.22818811,0.33201173,0.33201173,0.10778843
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.56256205,0.26573548,0.046177905,0.12552457
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.79224586,0.09462028,0.07369035,0.039443597
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.34394097,0.5670628,0.05274506,0.03625111
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.34012115,0.34012115,0.23376162,0.08599609
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.03272673,0.053957257,0.069282494,0.84403354
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0155403195,0.019954164,0.9614455,0.0030600703
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.238299,0.21029812,0.504479,0.046923857
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.3003779,0.11050285,0.027939495,0.56117976
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.3360767,0.29658666,0.031260006,0.3360767
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.6930409,0.2549555,0.04430462,0.007698989
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.6720328,0.19254062,0.05516381,0.08026287
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.7775709,0.13512157,0.0638269,0.023480607
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.6720328,0.19254062,0.05516381,0.08026287
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9962863,0.002798363,0.0004862826,0.00042914288
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.06375537,0.19638038,0.60489416,0.13497013
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.48591483,0.37843084,0.051215045,0.08443934
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.44210532,0.44210532,0.098647036,0.017142283
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.96824527,0.0083769625,0.022770947,0.00060682517
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.3582274,0.5906171,0.033320338,0.017835092
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.34972736,0.34972736,0.21212037,0.08842492
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.8349845,0.12804902,0.019636953,0.01732955
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.1188516,0.07208714,0.034051552,0.77500975
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.28727898,0.28727898,0.3688735,0.056568585
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.67789346,0.24938308,0.06305391,0.009669631
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.26570243,0.7222541,0.009091837,0.0029516874
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.16800876,0.51750344,0.24445131,0.07003647
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.42886487,0.2601197,0.10843402,0.20258142
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.44104722,0.34348792,0.20833595,0.0071288645
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.9892078,0.009697852,0.00054711534,0.00054711534
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.93727726,0.059918128,0.0020502857,0.00075425796
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.26035026,0.3788074,0.29501548,0.065826856
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.25346032,0.6889766,0.049909297,0.0076538385
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.38190207,0.26247722,0.12398545,0.23163532
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.20441304,0.20441304,0.55565226,0.03552166
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.60519105,0.285872,0.09280906,0.016127795
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.39413664,0.34782436,0.21096615,0.04707291
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.9024846,0.074080445,0.008847647,0.014587305
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.40841293,0.31807232,0.17025183,0.10326296
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.98403674,0.01093166,0.0018996379,0.0031319733
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.011791502,0.032052625,0.019440899,0.936715
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.38453156,0.29947346,0.11017014,0.20582493
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.2731808,0.39747572,0.3095544,0.01978915
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.94420534,0.05326842,0.0020654409,0.00046086215
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.64694834,0.23799899,0.04686478,0.06818785
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.89878565,0.09473131,0.0032415274,0.0032415274
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.16925913,0.5907724,0.14937066,0.09059788
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.23555541,0.44007543,0.30245912,0.021910064
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.3135367,0.27669516,0.05448451,0.35528362
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.03827203,0.249565,0.678388,0.03377495
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.2269892,0.69917595,0.057391856,0.016443042
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.49241045,0.18114768,0.027779896,0.29866204
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.52235734,0.3590106,0.10285826,0.015773825
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.709643,0.15834276,0.066007085,0.066007085
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.61790204,0.29187626,0.050720487,0.039501153
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.51108,0.35125983,0.10063762,0.037022516
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,True,0.4859146,0.3339639,0.08443929,0.095682256
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.87204516,0.08111284,0.026333483,0.020508537
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.16940288,0.24647972,0.5217976,0.062319838
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.65554804,0.14627254,0.12908506,0.069094256
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.35278094,0.31132808,0.14706098,0.18883003
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.1015648,0.3128416,0.13041179,0.45518184
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.64252,0.30350494,0.031989187,0.021985825
