0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_ga/ckp25k_correct,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceA_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceB_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceC_probs,llama_7B_sharegpt_xc_20000_ga/ckp25k_choiceD_probs
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.22358723,0.25335753,0.25335753,0.2696977
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.212073,0.22575052,0.2723071,0.2898694
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.16952829,0.24666221,0.24666221,0.33714727
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.16452007,0.1984491,0.2887417,0.348289
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.2417178,0.27390215,0.22707285,0.25730726
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.28108826,0.21891177,0.21891177,0.28108826
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.20945562,0.26894635,0.25265172,0.26894635
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.23462406,0.24975602,0.24975602,0.2658639
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.2417178,0.22707285,0.25730726,0.27390215
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.21955101,0.23371083,0.28190908,0.26482907
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.22358723,0.2696977,0.25335753,0.25335753
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.25683677,0.21292517,0.25683677,0.27340132
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.21501407,0.17825294,0.29388937,0.31284362
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.2498538,0.18279696,0.265968,0.30138123
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.2656047,0.23439533,0.23439533,0.2656047
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.21501385,0.21501385,0.27608323,0.29388908
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.2263891,0.2263891,0.25653246,0.29068935
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.1774155,0.18885782,0.25813803,0.37558863
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.24194632,0.2741611,0.24194632,0.24194632
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.21908297,0.24825351,0.2332126,0.2994509
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.21629083,0.24508962,0.26089653,0.27772292
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.22638935,0.18768336,0.25653273,0.32939455
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.20588446,0.26436085,0.24834403,0.28141066
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.2417178,0.22707285,0.25730726,0.27390215
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.14246523,0.30159888,0.23488545,0.32105035
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.25964838,0.20221438,0.2439171,0.29422018
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.24121708,0.29096335,0.22660248,0.24121708
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.22336611,0.23777199,0.26943097,0.26943097
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.208413,0.18392384,0.2848668,0.32279637
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.23415229,0.23415229,0.24925382,0.2824416
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.17581506,0.18715416,0.32846576,0.30856502
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.25589913,0.19929445,0.2724032,0.2724032
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.24902599,0.21976466,0.2821834,0.24902599
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.202433,0.24418081,0.2766931,0.2766931
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.21180685,0.19897412,0.2400086,0.34921044
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.21651158,0.26116282,0.26116282,0.26116282
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.24721283,0.19252954,0.28012884,0.28012884
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.24354985,0.22879392,0.214932,0.3127242
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.21399122,0.20102616,0.29249132,0.29249132
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.23005158,0.17916435,0.29539207,0.29539207
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.2575662,0.22730139,0.2575662,0.2575662
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.20609733,0.26463422,0.26463422,0.26463422
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.2575662,0.2575662,0.22730139,0.2575662
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.24077693,0.21248491,0.25630572,0.29043242
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.25180578,0.17306341,0.25180578,0.323325
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.18911287,0.24282573,0.2751576,0.29290375
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.22358723,0.25335753,0.25335753,0.2696977
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.20588446,0.24834403,0.26436085,0.28141066
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.24219005,0.24219005,0.25780997,0.25780997
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.18511316,0.14416628,0.3458369,0.3248837
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.24077696,0.21248493,0.29043245,0.25630572
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.22270471,0.1846287,0.26863316,0.32403344
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.24282573,0.18911287,0.2751576,0.29290375
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.16452007,0.1984491,0.2887417,0.348289
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.21586406,0.2297861,0.27717495,0.27717495
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.17971423,0.24564022,0.27834687,0.29629868
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.2363498,0.20857798,0.25159305,0.30347916
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.23066886,0.24554572,0.27823976,0.24554572
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.21501385,0.21501385,0.27608323,0.29388908
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.21629083,0.24508962,0.26089653,0.27772292
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.20691702,0.20691702,0.2656867,0.32047933
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.23439533,0.23439533,0.2656047,0.2656047
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.23774256,0.23774256,0.23774256,0.28677228
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.20902961,0.23686156,0.26839933,0.2857096
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.24121708,0.22660248,0.29096335,0.24121708
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.26894635,0.20945562,0.25265172,0.26894635
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,True,0.22868891,0.2758515,0.20181726,0.29364237
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.1513063,0.20681119,0.3009085,0.340974
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.20524755,0.23257595,0.26354307,0.29863343
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.22358723,0.2696977,0.25335753,0.25335753
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.20841278,0.22185424,0.28486648,0.28486648
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.23257595,0.20524755,0.26354307,0.29863343
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.2263891,0.2263891,0.25653246,0.29068935
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.31625885,0.20419206,0.21736132,0.26218778
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.24554572,0.23066886,0.24554572,0.27823976
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.25524813,0.21160814,0.22525571,0.30788803
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.202433,0.24418081,0.2766931,0.2766931
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.23777199,0.22336611,0.26943097,0.26943097
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.20857798,0.25159305,0.2363498,0.30347916
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.21292517,0.25683677,0.25683677,0.27340132
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.20366672,0.20366672,0.2963333,0.2963333
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.21955101,0.23371083,0.26482907,0.28190908
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.26536164,0.2492842,0.21999252,0.26536164
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.2439171,0.20221438,0.25964838,0.29422018
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.2158366,0.24457489,0.24457489,0.29501364
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.22707285,0.27390215,0.2417178,0.25730726
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.22313121,0.28650615,0.23752193,0.2528408
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.22707285,0.25730726,0.2417178,0.27390215
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.20902961,0.26839933,0.23686156,0.2857096
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.19029348,0.21563075,0.26010033,0.33397543
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.21629086,0.26089656,0.24508965,0.27772295
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.30150658,0.22058694,0.19466728,0.28323922
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.19929445,0.25589913,0.2724032,0.2724032
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.24825351,0.21908297,0.2332126,0.2994509
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.24077693,0.21248491,0.25630572,0.29043242
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.21292517,0.27340132,0.25683677,0.25683677
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.23462406,0.24975602,0.24975602,0.2658639
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.1648588,0.30799678,0.2718062,0.25533828
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.20588446,0.24834403,0.26436085,0.28141066
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.15891626,0.24613433,0.27890673,0.31604272
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.26164928,0.24579675,0.23090468,0.26164928
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.20634025,0.21964806,0.23381415,0.34019756
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.21292517,0.25683677,0.25683677,0.27340132
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.22660248,0.24121708,0.24121708,0.29096335
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.21207322,0.2723074,0.18715397,0.32846543
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.21999252,0.2492842,0.26536164,0.26536164
