0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_qy_vic_52000_correct,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceD_probs
Which statement about variation is true?,All phenotypic variation is the result of genotypic variation.,All genetic variation produces phenotypic variation.,All nucleotide variability results in neutral variation.,All new alleles are the result of nucleotide variability.,D,True,0.22375575,0.15378492,0.25354847,0.36891085
Which of the following best explains why people can digest starch but cannot digest cellulose even though both molecules are composed of glucose monomers?,The bonds linking the monomers of starch differ in shape from the bonds linking the monomers of cellulose.,Molecules of starch are much smaller than molecules of cellulose.,"Starch is an intracellular molecule, while cellulose is an extracellular molecule.","Starch is hydrated by water, but cellulose is not.",A,False,0.27607712,0.24363722,0.31283638,0.16744925
"In humans, fertilization normally occurs in the",ovary,fallopian tube,uterus,placenta,B,True,0.033970404,0.8761083,0.06346507,0.02645618
Which of the following is a biotic factor that could affect the growth rate of a population?,Volcanic eruption,Glacier melting,Destruction of the ozone layer,Sudden reduction in the animal food resource,C,False,0.00938055,0.008278307,0.025498979,0.9568421
"As a young biologist, Charles Darwin had expected the living plants of temperate South America would resemble those of temperate Europe, but he was surprised to find that they more closely resembled the plants of tropical South America. The biological explanation for this observation is most properly associated with the field of",meteorology.,embryology.,vertebrate anatomy.,biogeography.,D,True,0.005471022,0.085581176,0.09697618,0.8119716
"It has been observed that organisms on islands are different from, but closely related to, similar forms found on the nearest continent. This is taken as evidence that",0,common environments are inhabited by the same organisms.,the islands were originally part of the continent.,the island forms and mainland forms are converging.,A,False,0.043309417,0.055610396,0.13340239,0.7676778
The Krebs cycle in humans occurs in the,mitochondrial matrix,inner mitochondrial membrane,outer mitochondrial membrane,intermembrane space,A,True,0.48617932,0.2026697,0.2026697,0.10848127
"Ichthyosaurs were aquatic dinosaurs. Fossils show us that they had dorsal fins and tails, as do fish, even though their closest relatives were terrestrial reptiles that had neither dorsal fins nor aquatic tails. The dorsal fins and tails of ichthyosaurs and fish are",homologous.,examples of convergent evolution.,adaptations to a common environment.,B and C only,D,False,0.70162565,0.13815828,0.09495471,0.06526136
During which phase of the cell cycle does the quantity of DNA in a eukaryotic cell typically double?,G_1,G_2,M,S,D,False,0.016384857,0.030610943,0.6967018,0.2563023
"Two trees of the same species growing close together will use the same resources, such as light, water, and nutrients. If any of these resources becomes limiting, then each tree will receive less of it than if the trees were growing farther apart. This scenario is an example of which of the following?",Parasitism,Commensalism,Natural selection,Intraspecific competition,D,True,0.015517783,0.022578241,0.11466177,0.84724224
Short sequence by promoter that assists transcription by interacting with regulatory proteins.,Enhancer,Repressor,Operator,Promoter,C,False,0.8092343,0.014821644,0.066426,0.109517954
"Catastrophism, meaning the regular occurrence of geological or meteorological disturbances (catastrophes), was Cuvier's attempt to explain the existence of",evolution.,the fossil record.,uniformitarianism.,the origin of new species.,B,True,0.13074963,0.6640014,0.11538614,0.089862816
Hydrangea flowers have one gene for flower color. Plants of the same genetic variety have flowers that range in color from blue to pink with the color varying due to the type of soil in which they are grown. Which of the following statement best explains this phenomenon?,The alleles for flower color show incomplete dominance where neither trait is dominant; expression of the genes shows a blending of traits.,The alleles for flower color are codominant; both traits show depending on the environment.,"In this case, the environment alters the expression of a trait.",The genes for flower color show polygenic inheritance.,C,True,0.2902134,0.1370871,0.47848102,0.0942185
"When imbalances occur in the sex ratio of sexual species that have two sexes (i.e., other than a 50:50 ratio), the members of the minority sex often receive a greater proportion of care and resources from parents than do the offspring of the majority sex. This is most clearly an example of",sexual selection.,disruptive selection.,balancing selection.,frequency-dependent selection.,D,False,0.16726689,0.6615534,0.1014525,0.06972721
"Although mutations occur at a regular and predictable rate, which of the following statements is the LEAST likely reason the frequency of mutation appears to be low?",Some mutations produce alleles that are recessive and may not be expressed.,Some undesirable phenotypic traits may be prevented from reproducing.,Some mutations cause such drastic phenotypic changes that they are removed from the gene pool.,The predictable rate of mutation results in ongoing variability in a gene pool.,D,False,0.1652582,0.08845635,0.39643383,0.34985164
Crossover would most likely occur in which situation?,Two genes (1 and 2) are located right next to each other on chromosome A.,"Gene 1 is located on chromosome A, and gene 2 is on chromosome B.",Genes 1 and 2 are located near each other on the X chromosome.,Gene 1 is located on chromosome A; gene 2 is located far away but on the same chromosome.,D,False,0.14761525,0.51522785,0.18954174,0.14761525
Which aspects of cell structure best reveals the unity of all life?,All cells are surrounded by a plasma membrane.,All cells have at least one nucleus.,All cells carry out cellular respiration in mitochondria.,The surface-to-volume ratio of all cells is the same.,A,False,0.07330044,0.89298224,0.023797171,0.009920136
This biome contains plants whose roots cannot go deep due to the presence of a permafrost.,Desert,Tundra,Taiga,Deciduous forests,C,False,0.06778613,0.8258041,0.046588678,0.05982105
This biome contains trees that drop their leaves during the winter months.,Desert,Tundra,Taiga,Deciduous forests,D,True,0.01924388,0.021806173,0.031727795,0.9272221
A change in a neuron membrane potential from +50 millivolts to -70 millivolts is considered,depolarization,repolarization,hyperpolarization,an action potential,B,False,0.3227397,0.06355121,0.081601374,0.5321078
All of the following play a role in morphogenesis EXCEPT,apoptosis,homeotic genes,operons,inductive effects,C,False,0.22895937,0.07433222,0.07433222,0.6223761
"Most animal cells, regardless of species, are relatively small and about the same size. Relative to larger cells, why is this?",Smaller cells avoid excessive osmosis and subsequent lysis.,Smaller cells have a smaller surface-to-volume ratio.,Smaller cells have a larger surface-to-volume ratio.,Smaller cells fit together more tightly.,C,False,0.027201634,0.9007944,0.05081934,0.021184655
Which of the following is (are) required when performing a polymerase chain reaction (P C R) on a DNA sample?,Reverse transcriptase,A vacuum chamber,Primers complementary to certain portions of the DNA,DNA ligase,C,True,0.0156029705,0.010723754,0.9653216,0.008351669
"Each of the following has a better chance of influencing gene frequencies in small populations than in large populations, but which one most consistently requires a small population as a precondition for its occurrence?",Mutation,Non-random mating,Genetic drift,Natural selection,C,True,0.12391837,0.1404179,0.5553636,0.18030016
"No two people are genetically identical, except for identical twins. The chief cause of genetic variation among human individuals is",new mutations that occurred in the preceding generation.,the reshuffling of alleles in sexual reproduction.,genetic drift due to the small size of the population.,geographic variation within the population.,B,True,0.08256333,0.6912943,0.12012894,0.10601342
"Two genes (B and E) determine coat color in Labrador retrievers. Alleles B and b code for how much melanin is present. The dominant allele B codes for black fur, the recessive allele b codes for brown hair. A second gene consisting of two alleles, E and e, codes for the deposition of pigment in the hair. In this case, the alleles for pigment deposition (E or e) are said to be epistatic to the gene that codes for black or brown pigment. If the dominant allele (E) is not present, regardless of the genotype at the black/brown locus, the animal's fur will be yellow.",BBEe will be brown.,BbEe will be brown.,Bbee will be brown.,BBee will be yellow.,D,True,0.1193675,0.25270098,0.0929635,0.534968
Which of the following statements is NOT correct about ancient Earth?,Earth was formed about 4? billion years ago.,Amino acid synthesis could have been stimulated by volcanic eruption.,"The first cells formed about 3? billion years ago, according to the fossil record.",The presence of free oxygen facilitated the rapid formation of organic molecules.,D,False,0.23336636,0.097281575,0.43598574,0.23336636
"In modern terminology, diversity is understood to be a result of genetic variation. Sources of variation for evolution include all of the following except",mistakes in translation of structural genes.,mistakes in DNA replication.,translocations and mistakes in meiosis.,recombination at fertilization.,A,True,0.47343782,0.11970383,0.11970383,0.28715456
"DDT was once considered a ""silver bullet"" that would permanently eradicate insect pests. Today, instead, DDT is largely useless against many insects. Which of these would have been required for this pest eradication effort to be successful in the long run?",Larger doses of DDT should have been applied.,All habitats should have received applications of DDT at about the same time.,The frequency of DDT application should have been higher.,None of the individual insects should have possessed genomes that made them resistant to DDT.,D,True,0.00575823,0.00575823,0.020098196,0.96838534
"Within a few weeks of treatment with the drug 3TC, a patient's HIV population consists entirely of 3TC-resistant viruses. How can this result best be explained?",HIV can change its surface proteins and resist vaccines.,The patient must have become reinfected with 3TC-resistant viruses.,HIV began making drug-resistant versions of reverse transcriptase in response to the drug.,"A few drug-resistant viruses were present at the start of treatment, and natural selection increased their frequency.",D,False,0.001467564,0.0021352933,0.976138,0.020259097
"The higher the proportion of loci that are ""fixed"" in a population, the lower is that population's",nucleotide variability.,genetic polyploidy.,average heterozygosity.,A and C only,D,False,0.26969945,0.0681907,0.3924104,0.26969945
The resting membrane potential depends on which of the following? I. Active transport II. Selective permeability III. Differential distribution of ions across the axonal membrane,III only,I and II only,II and III only,"I, II, and III",D,True,0.09746745,0.12515068,0.1418143,0.6355676
Which of the following statements about the light-dependent reactions of photosynthesis is correct?,They provide the carbon that becomes incorporated into sugar.,"They produce PGA, which is converted to glucose by carbon fixation in the light-independent reactions.","Water is split apart, providing hydrogen ions and electrons to NADP for temporary storage.",They occur in the stroma of chloroplasts.,C,True,0.034104597,0.030097201,0.8795692,0.056228973
"When we say that an individual organism has a greater fitness than another individual, we specifically mean that the organism",lives longer than others of its species.,competes for resources more successfully than others of its species.,mates more frequently than others of its species.,leaves more viable offspring than others of its species.,D,True,0.0045260713,0.0058115907,0.012303137,0.97735924
Most Swiss starlings produce four to five eggs in each clutch. Those producing fewer or more than this have reduced fitness. Which of the following terms best describes this?,artificial selection,directional selection,stabilizing selection,disruptive selection,C,False,0.18621314,0.23910241,0.1279823,0.4467021
Members of two different species possess a similar-looking structure that they use in a similar fashion to perform the same function. Which information would best help distinguish between an explanation based on homology versus one based on convergent evolution?,The two species live at great distance from each other.,"The two species share many proteins in common, and the nucleotide sequences that code for these proteins are almost identical.",The sizes of the structures in adult members of both species are similar in size.,Both species are well adapted to their particular environments.,B,True,0.10723143,0.37427446,0.22700894,0.29148525
"When driving from east to west in the U.S. from a forest ecosystem to grasslands, trees gradually give way to grasses. Which of the following is the critical factor responsible for this shift?",Amount of sunlight,Availability of oxygen,Availability of water,Length of growing season,C,True,0.081601374,0.06355121,0.5321078,0.3227397
"Within a cell, the amount of protein synthesized using a given mRNA molecule depends in part on which of the following?",DNA methylation suppresses the expression of genes.,"Transcription factors mediate the binding of RNA polymerase and the initiation of transcription, which will determine how much protein is manufactured.",The speed with which mRNA is degraded will determine how much protein is synthesized.,The location and number of ribosomes in a cell will solely determine how much protein is synthesized.,C,False,0.0013193405,0.9943926,0.002793044,0.0014950087
All of the following are modes of asexual reproduction EXCEPT,sporulation,fission,budding,meiosis,D,False,0.42363828,0.13753521,0.064967036,0.37385947
"A rooster with gray feathers and a hen with the same phenotype produce 17 gray, 7 black, and 8 white chicks. What is the simplest explanation for the inheritance of these colors in chickens?",The trait for gray is epistatic over the trait for black.,The trait for gray is epistatic over the trait for white.,The traits for black and white color demonstrate incomplete dominance.,The traits for black and white color demonstrate codominance.,C,True,0.06580584,0.12294149,0.5509855,0.2602671
Which of the following statements about cellular respiration is correct?,Most CO2 produced during cellular respiration is released from glycolysis.,Protons are pumped through ATP synthase by active transport.,The final electron acceptor of the electron transport chain is NAD+.,ATP is formed because an endergonic reaction is coupled with an exergonic reaction.,D,True,0.052144673,0.04601751,0.18200278,0.719835
Which of the following principles is NOT part of Darwin's theory of evolution by natural selection?,Evolution is a gradual process that occurs over a long period of time.,Every population has tremendous variation.,Mutations are the main source of all variation in a population.,"Organisms will overpopulate area, giving rise to competition.",C,False,0.44033074,0.16198863,0.23569207,0.16198863
"In Darwin's thinking, the more closely related two different organisms are, the",more similar their habitats are.,less similar their DNA sequences are.,more recently they shared a common ancestor.,less likely they are to have the same genes in common.,C,True,0.005774458,0.0074145505,0.97111446,0.015696604
Which of the following is most likely to increase the rate of diffusion of an uncharged solute across the plasma membrane of a cell?,Decreasing the number of different solutes in the solution that bathes the cells,Increasing the concentration gradient of the solute across the membrane,Increasing the ratio of phospholipids to proteins in the membrane,Decreasing the membrane potential across the membrane,B,True,0.06264004,0.8647191,0.029589059,0.043051828
"In a certain pond, there are long-finned fish and short-finned fish. A horrific summer thunderstorm leads to the death of a disproportionate number of long-finned fish to the point where the relative frequency of the two forms has drastically shifted. This is an example of",gene flow.,natural selection.,genetic drift.,stabilizing selection.,C,False,0.056348234,0.88143474,0.03872754,0.02348944
A form of species interaction in which one of the species benefits while the other is unaffected is called,parasitism.,mutualism.,commensalism.,symbiosis.,C,False,0.07279141,0.6906257,0.15409943,0.082483485
Chemical substances released by organisms that elicit a physiological or behavioral response in other members of the same species are known as,auxins,hormones,pheromones,enzymes,C,False,0.0011556349,0.9869801,0.010964358,0.00090000936
"In reference to a segment of DNA, which of the following molecules contains the fewest number of nucleotides?",a single strand of the original DNA segment,a single strand of the original DNA segment after a point mutation,the primary RNA transcript (before splicing) from the original DNA,a single strand of complementary DNA (cDNA) made from the original DNA,D,True,0.23382755,0.11045232,0.16070718,0.49501294
All viruses contain at least these two principal components:,DNA and proteins,nucleic acid and a capsid,DNA and cell membrane,RNA and cell wall,B,True,0.022806913,0.96977454,0.0057664905,0.0016521271
Imagine an organism whose 2n = 96. Meiosis would leave this organism’s cells with how many chromosomes?,192,96,48,24,C,False,0.11831516,0.77151173,0.07176177,0.038411308
Which of the following represents an idea that Darwin learned from the writings of Thomas Malthus?,All species are fixed in the form in which they are created.,Populations tend to increase at a faster rate than their food supply normally allows.,Earth changed over the years through a series of catastrophic upheavals.,The environment is responsible for natural selection.,B,True,0.0014925527,0.992759,0.004057179,0.0016912839
Which of the following would most likely describe the fate of a vesicle formed as a result of phagocytosis?,The vesicle merges with a mitochondrion.,The vesicle merges with a lysosome.,"The vesicle is shuttled to the nucleus, and its contents become part of the nucleolus.",The vesicle releases its contents to the cytoplasm to be digested.,B,False,0.0018993709,0.009645801,0.0045563537,0.98389846
"A population undergoes a shift in which those who are really tall and those who are really short decrease in relative frequency compared to those of medium size, due to a change in the availability of resources. This is an example of",directional selection.,stabilizing selection.,disruptive selection.,sympatric speciation.,B,False,0.06409253,0.17422156,0.6890596,0.072626345
Which of the following theories is based on the notion that mitochondria and chloroplasts evolved from prokaryotic cells?,Fluid mosaic model,Endosymbiotic model,Taxonomic model,Respiration feedback model,B,True,0.00029589064,0.9994796,0.00013976886,8.4774096e-05
The nucleotide sequence of a DNA molecule is 5′-C-A-T-3′. A mRNA molecule with a complementary codon is transcribed from the DNA in the process of protein synthesis a tRNA pairs with a mRNA codon. What is the nucleotide sequence of the tRNA anticodon?,5′-G-T-A-3′,5′-G-U-A-3′,5′-C-A-U-3′,5-′U-A-C-3′,C,True,0.18934473,0.18934473,0.45421442,0.16709615
