0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_qy_vic_52000_correct,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_qy_vic_52000_choiceD_probs
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.45961514,0.21710682,0.13168195,0.19159609
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,True,0.14982787,0.52295065,0.24702439,0.08019708
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.18575977,0.39325345,0.21049342,0.21049342
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.6093856,0.11999514,0.19783854,0.072780736
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.13256945,0.52432233,0.15022087,0.19288741
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.14345418,0.30369252,0.2087246,0.3441287
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.15293565,0.026576232,0.043816797,0.77667135
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.09749346,0.8163028,0.019197602,0.067006215
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.097192675,0.26419708,0.2993745,0.33923575
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.11742559,0.28168935,0.31919584,0.28168935
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.1571011,0.42704505,0.122350454,0.2935035
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.13292345,0.52572244,0.17067708,0.17067708
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.060301363,0.046962745,0.060301363,0.8324346
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.036980513,0.8416726,0.03263519,0.088711634
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.13206293,0.35898423,0.19215041,0.31680247
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.36579433,0.46968922,0.09248729,0.07202918
