0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceD_probs
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.32230425,0.3027768,0.32230425,0.052614722
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.23395765,0.30040756,0.34040636,0.12522851
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.08411079,0.58384454,0.13027333,0.20177129
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.012761676,0.4940796,0.19348434,0.29967442
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,False,0.0904528,0.5716793,0.1275589,0.21030906
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.005997017,0.42042336,0.3485432,0.22503641
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.0579883,0.5168441,0.2944889,0.13067865
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.10461624,0.30271712,0.44045082,0.15221573
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.16707751,0.3121419,0.16707751,0.3537031
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.019306563,0.8738817,0.06330378,0.043508008
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.046213444,0.59930503,0.18277772,0.17170377
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.061782714,0.45651594,0.31375852,0.16794284
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.08229902,0.6473319,0.2101579,0.06021125
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.17587826,0.653467,0.05709931,0.113555536
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.032941602,0.70432246,0.21480623,0.047929745
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.020092675,0.5871941,0.33457312,0.058140088
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.06723914,0.34146854,0.24982373,0.34146854
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.04350501,0.77114475,0.12588592,0.0594643
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.045197383,0.37843308,0.025752695,0.55061686
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.1645981,0.57450384,0.106272526,0.15462561
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.1269386,0.7304812,0.092870265,0.04970987
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.022969486,0.5564997,0.14070517,0.27982563
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.11394973,0.65573543,0.1764888,0.05382604
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.10881111,0.66654885,0.10881111,0.11582882
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.27924076,0.52169037,0.12391232,0.07515663
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.048927896,0.43608958,0.23342194,0.2815606
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,False,0.28117862,0.43549797,0.13281938,0.15050408
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.058428336,0.6686769,0.14920199,0.123692796
 How many books are in the New Testament?,30,29,27,47,C,False,0.040439352,0.59425193,0.15994073,0.20536798
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.015079915,0.46912238,0.34321728,0.17258048
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.033226904,0.44457108,0.15363966,0.36856234
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.11543051,0.8012465,0.035204317,0.048118595
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.040983748,0.5314853,0.2844836,0.14304733
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.10903035,0.5201547,0.13999775,0.23081726
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.1370238,0.47826007,0.12872195,0.25599417
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.04395689,0.6459418,0.23762871,0.07247266
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.01336785,0.56841546,0.20910837,0.20910837
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.13946141,0.518162,0.20291515,0.13946141
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.01048169,0.88636595,0.064208135,0.038944203
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.0040286826,0.9260603,0.038223073,0.031688042
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0060176523,0.2403743,0.6534051,0.10020292
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.039317485,0.478985,0.2408488,0.2408488
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.12595673,0.38797405,0.38797405,0.0980952
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.157128,0.48398834,0.2286199,0.1302637
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.039540023,0.61851007,0.22753714,0.11441286
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.10981914,0.7161107,0.07090456,0.10316554
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.15182032,0.68041146,0.086504616,0.081263565
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.030209359,0.82935786,0.087413676,0.053019073
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.052061997,0.43590975,0.15064639,0.36138186
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.042321846,0.704722,0.20190623,0.05104989
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.10343491,0.38430732,0.24812746,0.26413032
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.076899074,0.41571245,0.4710639,0.03632455
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.019269878,0.26601246,0.15156934,0.5631484
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.031252906,0.6682165,0.19144724,0.10908335
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.04581033,0.81200755,0.07552847,0.06665364
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.10392655,0.34076205,0.11776421,0.43754712
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.1695633,0.4906476,0.18049918,0.15928996
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.044725828,0.48084795,0.27397892,0.20044725
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.14790565,0.51624143,0.15744475,0.17840828
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.03405579,0.64258564,0.23639405,0.08696451
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,False,0.225771,0.57652646,0.13693704,0.06076544
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.44447744,0.47314376,0.06403305,0.018345773
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.13645664,0.65099823,0.10627254,0.10627254
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.07754266,0.5729671,0.1747451,0.1747451
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.22025293,0.56243557,0.12549634,0.091815084
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,0.026637696,0.569539,0.30485228,0.09897104
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.08560039,0.5581846,0.28067285,0.07554207
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.007505418,0.15075035,0.28163874,0.5601055
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.22113635,0.53047854,0.08659824,0.16178682
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.041995205,0.65691555,0.20034793,0.10074127
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.14842582,0.31421745,0.20287403,0.33448273
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.12717174,0.82926387,0.0151884975,0.02837585
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.03786336,0.86176604,0.051753074,0.048617512
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.016983112,0.6372866,0.19436145,0.15136883
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.01516548,0.605783,0.09289984,0.28615162
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.106747955,0.25607502,0.24056022,0.39661676
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.13360313,0.76883286,0.03827793,0.059286024
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.011557581,0.86250556,0.07079877,0.055138133
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.4173087,0.53583497,0.034254782,0.012601631
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.09225958,0.7256778,0.029952299,0.15211032
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.073477425,0.69713444,0.14612731,0.083260834
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.15439165,0.65001315,0.11295535,0.0826399
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.042042486,0.5803786,0.20057349,0.17700548
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.044477437,0.4492062,0.4492062,0.057110164
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.061413024,0.4398228,0.13413838,0.3646259
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.04068583,0.8699013,0.04610308,0.043309834
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.060063034,0.6066151,0.28654468,0.046777137
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.0137896845,0.31385177,0.45665163,0.21570694
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.12253839,0.33309385,0.35457656,0.18979116
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.040508267,0.81363034,0.11011289,0.035748422
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.030542944,0.6951542,0.14571223,0.1285906
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.051719997,0.40680927,0.38216195,0.15930879
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.02216013,0.16374245,0.3689993,0.44509813
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.08995325,0.8017446,0.0658112,0.042490907
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.06393057,0.6456759,0.16325243,0.12714112
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.16592707,0.48012584,0.18801998,0.16592707
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0028951005,0.31435406,0.13104226,0.5517085
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.215005,0.5157702,0.13881767,0.13040712
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.049598053,0.5168236,0.13910118,0.29447722
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.04830119,0.6263794,0.21647093,0.108848415
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.06640096,0.21772037,0.12405332,0.5918253
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.014101901,0.7699377,0.11807378,0.0978866
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.05090046,0.62009454,0.11470596,0.21429895
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.003997101,0.35980755,0.5932224,0.042972885
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.17445552,0.53736085,0.2538313,0.03435233
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.05579867,0.77027684,0.11812578,0.05579867
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.004555278,0.5103193,0.15563859,0.3294869
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.036452547,0.50321186,0.13543764,0.324898
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.08811767,0.7853842,0.07305211,0.053446066
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.072836235,0.4749519,0.16413899,0.28807288
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.037822656,0.7136612,0.11650199,0.13201405
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.08875933,0.74317276,0.094483815,0.07358407
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.05989011,0.44253138,0.15293476,0.34464377
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.031977788,0.532478,0.18401948,0.25152478
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.030143782,0.6860693,0.23709922,0.046687603
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.05330739,0.53838557,0.12013006,0.28817704
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.12172314,0.54552525,0.16637582,0.16637582
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.029342199,0.27839106,0.4885915,0.20367523
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.007954167,0.8113472,0.1098039,0.070894726
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.79427254,0.16648857,0.012060391,0.027178511
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,True,0.13499285,0.56834114,0.15296695,0.14369914
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.06621662,0.6687641,0.17999542,0.08502382
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.11409851,0.6565916,0.13762908,0.09168073
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.084225535,0.70521176,0.09544003,0.11512265
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.40295413,0.29480755,0.19034205,0.11189632
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.100410305,0.43616247,0.28160766,0.18181956
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.19178292,0.590733,0.15899363,0.05849049
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.17506844,0.7370657,0.05339286,0.03447302
