0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.17911972,0.4296859,0.09587588,0.2953185
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.25793916,0.6187639,0.039556254,0.08374059
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.3478669,0.39418483,0.1450125,0.11293585
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.5068087,0.4472571,0.02859219,0.01734204
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.31102183,0.39935994,0.10097401,0.18864428
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.05735786,0.29128727,0.54419625,0.107158594
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.04488731,0.79564667,0.021203265,0.13826266
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.391436,0.5026138,0.0529751,0.0529751
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.1578415,0.4861861,0.09573572,0.26023668
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.45292318,0.5132292,0.025552176,0.008295577
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.17916435,0.29539207,0.23005158,0.29539207
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.49184924,0.33804274,0.12435897,0.04574911
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.2785299,0.5896478,0.029356835,0.10246543
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.13367972,0.76927364,0.015965765,0.08108084
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.06719198,0.92755663,0.0029522097,0.002299183
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.31297386,0.66256565,0.013751111,0.010709376
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.085574225,0.2986834,0.43458176,0.18116063
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.15458283,0.42019966,0.28879872,0.13641885
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.17883405,0.3785917,0.10846834,0.334106
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.10793645,0.3767352,0.13859314,0.3767352
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.21392198,0.45287284,0.16660261,0.16660261
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.75000703,0.24349163,0.0050535076,0.0014478542
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.44842148,0.39573056,0.07792397,0.07792397
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.08815068,0.73807657,0.060585015,0.113187715
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.66884625,0.24605478,0.02288666,0.062212396
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.240373,0.74040097,0.011967467,0.0072586355
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.6424756,0.26782367,0.021984305,0.06771643
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.32219756,0.60194427,0.026447585,0.049410593
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.11691537,0.59374523,0.21842667,0.070912756
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.07267449,0.88535655,0.018374989,0.023593953
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.09793718,0.30166775,0.43892398,0.16147111
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.17704698,0.3748085,0.29190114,0.15624341
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.035444796,0.23112911,0.021498356,0.7119278
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.06889337,0.27247855,0.30875865,0.3498694
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.08724838,0.8277896,0.02499708,0.05996488
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.2181934,0.46191543,0.16992919,0.14996198
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.33731064,0.49078408,0.07526418,0.096641116
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.39380267,0.44623688,0.060391594,0.09956891
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.1605715,0.81544936,0.0070550195,0.016924111
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.1569381,0.62070227,0.06542154,0.1569381
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.16688456,0.51404065,0.18910499,0.12996984
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.115528874,0.8536493,0.010745859,0.020075908
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.1210885,0.4789143,0.37297884,0.027018495
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.2857748,0.32382527,0.023457823,0.3669421
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.25827426,0.3757868,0.10766473,0.25827426
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.1543068,0.53858364,0.22451505,0.08259448
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.20845583,0.5666417,0.12643485,0.09846756
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.2236204,0.4734044,0.10563081,0.19734432
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.46432784,0.46432784,0.0085044615,0.06283994
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.0927626,0.32377326,0.04965224,0.53381187
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.3037987,0.39008525,0.16261172,0.14350435
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.44204423,0.3442644,0.1266478,0.08704367
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.12236365,0.7041542,0.10798555,0.06549655
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.036187854,0.30299717,0.64144504,0.019369962
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.3644297,0.46793702,0.0493202,0.11831301
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.16524743,0.5089979,0.11357279,0.2121819
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.20739424,0.563756,0.06733105,0.1615188
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.005674396,0.037001707,0.95428663,0.0030372853
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.23705068,0.3908305,0.2091965,0.16292238
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.035892643,0.92568344,0.019211946,0.019211946
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0106718615,0.21435007,0.6602447,0.11473332
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.27483368,0.58182293,0.054117966,0.08922544
How many sides does a rhombus have?,4,6,8,10,A,True,0.4685046,0.25077245,0.029950496,0.25077245
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.16075328,0.23389466,0.26503736,0.34031472
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.43046018,0.5527218,0.008933916,0.007884153
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.26158354,0.3806018,0.0962312,0.26158354
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.09467527,0.20042756,0.33044916,0.37444797
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.24846093,0.36150852,0.219266,0.17076454
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.1141883,0.2739235,0.39855632,0.21333183
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.11000358,0.6330269,0.07560428,0.18136525
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.085574225,0.2986834,0.18116063,0.43458176
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.39371872,0.50554484,0.0323184,0.068418056
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.22207285,0.5327251,0.09257374,0.1526283
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.24104284,0.5102877,0.060945176,0.18772437
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.020111075,0.51867145,0.24500304,0.21621442
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.07267449,0.88535655,0.018374989,0.023593953
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9141293,0.08502728,0.00057290925,0.00027062316
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.25388646,0.47432235,0.13589562,0.13589562
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.01778368,0.9709561,0.00047391906,0.010786348
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.20058152,0.7933153,0.0032420983,0.0028611417
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.5460335,0.4252513,0.023991039,0.0047241156
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.18114287,0.38347945,0.0518983,0.38347945
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.56164527,0.3860128,0.006239315,0.04610265
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.22869344,0.6216532,0.08413161,0.06552176
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.09983132,0.4474129,0.1452537,0.3075021
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.47946942,0.42313027,0.023871375,0.07352902
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.16271265,0.44229883,0.2682678,0.12672074
How many stars are on the American flag?,13,48,50,51,C,False,0.62854683,0.2620173,0.013045073,0.096390784
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.5544264,0.3810513,0.024359794,0.040162515
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.2236204,0.4734044,0.10563081,0.19734432
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.03731417,0.189497,0.58369184,0.189497
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.21583171,0.4032267,0.1904708,0.1904708
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.14425862,0.503512,0.046833917,0.30539548
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.23690219,0.50152194,0.09875553,0.16282034
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.32548502,0.47357792,0.026717437,0.17421958
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.29902378,0.55864996,0.07560505,0.06672122
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.13459215,0.5323223,0.25145122,0.08163427
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.18780005,0.51049346,0.11390649,0.18780005
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.18538158,0.5710155,0.099227615,0.14437532
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.19600013,0.36617643,0.28517848,0.15264504
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.12854616,0.6528113,0.053586014,0.16505654
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.151887,0.2209943,0.026394004,0.60072476
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.100629576,0.51103914,0.07837039,0.3099609
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.19173436,0.66921866,0.09056889,0.04847804
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.17628802,0.37320176,0.12116087,0.3293494
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0048145475,0.058653194,0.019041905,0.91749036
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.08221531,0.32516783,0.056505695,0.5361111
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,True,0.2672492,0.34315476,0.086763114,0.30283302
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.2696514,0.5037751,0.12737429,0.099199206
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.16786951,0.6639368,0.1307369,0.03745675
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.42345998,0.47984302,0.039387915,0.057309076
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.07560428,0.6330269,0.11000358,0.18136525
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.0150447,0.9307827,0.013276901,0.040895738
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.41895968,0.53795487,0.008695231,0.034390304
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.167709,0.5853619,0.079220116,0.167709
