0,1,2,3,4,5,alpacacode_llama2_7B_correct,alpacacode_llama2_7B_choiceA_probs,alpacacode_llama2_7B_choiceB_probs,alpacacode_llama2_7B_choiceC_probs,alpacacode_llama2_7B_choiceD_probs
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.016563827,0.90435433,0.057813436,0.021268375
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.0011608837,0.0027848152,0.9914629,0.004591384
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.26426658,0.43570194,0.23321445,0.06681706
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.3748085,0.29190114,0.15624341,0.17704698
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.22134583,0.32205626,0.1723843,0.28421366
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0045579914,0.0066318386,0.98425215,0.0045579914
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.44557387,0.23849851,0.07742913,0.23849851
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0021353762,0.97617596,0.010844335,0.010844335
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0017430214,0.07411516,0.90290743,0.021234348
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.8342947,0.0776015,0.019620731,0.06848308
How many sides does a rhombus have?,4,6,8,10,A,True,0.49690223,0.30138645,0.14236487,0.05934651
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.100629576,0.07837039,0.3099609,0.51103914
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.0058877766,0.99017173,0.0027811886,0.0011593718
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.0034999582,0.013842602,0.012216055,0.9704414
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.12877126,0.0885031,0.12877126,0.6539544
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.76026005,0.10289001,0.020260245,0.11658966
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.23342535,0.23342535,0.29972407,0.23342535
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.11355241,0.44910848,0.30866745,0.12867174
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.105586,0.22352557,0.41760072,0.25328764
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.634842,0.18188527,0.09735618,0.08591652
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.17082725,0.4097933,0.2485522,0.17082725
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.7853312,0.1364701,0.039099336,0.039099336
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.010444293,0.032170687,0.017219728,0.9401653
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.010771501,0.96961963,0.007403137,0.01220571
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.97973937,0.013975231,0.0035334919,0.0027518861
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.23257597,0.29863346,0.2635431,0.20524758
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.006638532,0.9852455,0.0035533502,0.0045625917
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.0021742745,0.9939581,0.0021742745,0.0016933267
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.006560881,0.015738735,0.9737211,0.0039793756
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.43940422,0.20755985,0.26651213,0.08652382
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.22869344,0.6216532,0.08413161,0.06552176
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.19173436,0.66921866,0.09056889,0.04847804
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.2821834,0.24902599,0.24902599,0.21976466
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.62396675,0.17876947,0.05803795,0.13922581
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.08897509,0.5801904,0.24185935,0.08897509
How many stars are on the American flag?,13,48,50,51,C,False,0.66953486,0.16928492,0.07056845,0.09061169
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.011777055,0.2365485,0.18422416,0.56745034
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.20272683,0.20272683,0.33424002,0.2603064
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.28421363,0.17238429,0.32205623,0.2213458
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.219266,0.36150852,0.17076454,0.24846093
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.3789724,0.29514402,0.12303433,0.20284933
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.1389426,0.2941415,0.1389426,0.42797336
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.43589458,0.20590201,0.124885894,0.23331757
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.29554978,0.33490178,0.26082176,0.10872669
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.08776193,0.21052994,0.64847785,0.053230304
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.11067709,0.4377364,0.34090945,0.11067709
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.1883733,0.5120517,0.27408153,0.025493553
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.23626141,0.5667617,0.09848841,0.09848841
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.024712477,0.11075364,0.046168987,0.81836486
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.0035585759,0.005177697,0.004569302,0.98669446
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.06624954,0.8070847,0.051595196,0.075070575
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.55726045,0.20500466,0.09683735,0.14089751
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.019552642,0.21021073,0.036529142,0.7337075
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00061704306,0.0024404526,0.01239364,0.9845488
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.2181934,0.14996198,0.16992919,0.46191543
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.41450858,0.2848873,0.10480418,0.19579999
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.25562707,0.25562707,0.2896634,0.19908255
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.017570922,0.013684247,0.9593398,0.009405036
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.010765539,0.96908295,0.015663767,0.004487744
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.35438797,0.35438797,0.18969022,0.10153385
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.013827723,0.9693983,0.008386939,0.008386939
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.097244896,0.8142215,0.021698268,0.06683537
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.28264976,0.52805924,0.11782595,0.071465045
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.002788934,0.9929293,0.002788934,0.0014928088
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.44329473,0.14391673,0.14391673,0.26887184
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.039371967,0.1070241,0.15571915,0.6978848
