0,1,2,3,4,5,alpacacode_llama2_7B_correct,alpacacode_llama2_7B_choiceA_probs,alpacacode_llama2_7B_choiceB_probs,alpacacode_llama2_7B_choiceC_probs,alpacacode_llama2_7B_choiceD_probs
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.19951712,0.54234374,0.13712597,0.12101325
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.33482352,0.23012061,0.1395752,0.29548073
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.0018975877,0.0066232313,0.008504397,0.9829747
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.031514,0.109994665,0.14123595,0.7172553
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.14251919,0.56367433,0.08644226,0.2073642
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.33065623,0.2918031,0.20055315,0.17698753
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.25015917,0.6800031,0.043471143,0.026366582
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.733109,0.18535899,0.02842572,0.05310624
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.017436111,0.8401189,0.028747287,0.11369772
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.043670602,0.11870901,0.77408,0.063540354
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.18200278,0.719835,0.052144673,0.04601751
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.047092136,0.9458709,0.0026567567,0.004380251
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.98965245,0.005884689,0.0013130514,0.003149847
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.03372782,0.080908835,0.76764166,0.11772167
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.042882875,0.8613256,0.033397216,0.06239422
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9134346,0.07497928,0.005431481,0.006154674
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.019840622,0.047595177,0.8436447,0.08891949
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.27312723,0.27312723,0.2127117,0.24103393
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.07625606,0.23488519,0.3872602,0.30159855
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.48902234,0.2617548,0.10911564,0.14010724
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.2400083,0.21180658,0.2400083,0.30817676
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.057284147,0.7907832,0.030661993,0.12127054
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9900496,0.007559122,0.0009028084,0.0014884793
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.3070239,0.27094764,0.21101426,0.21101426
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.005436193,0.040168338,0.9142271,0.040168338
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.20767382,0.26665846,0.34239623,0.1832715
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.33318326,0.2594834,0.17834015,0.22899328
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.037947334,0.15008463,0.5935962,0.21837185
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.07451886,0.084440924,0.039887067,0.8011532
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.10761717,0.7951893,0.057603322,0.039590143
What is the optimal span of control?,2,5,7,None of the above,D,False,0.14885874,0.40464,0.31513393,0.13136737
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.29863346,0.2635431,0.20524758,0.23257597
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.34040636,0.23395765,0.12522851,0.30040756
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.40452573,0.2780262,0.1488167,0.1686314
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.08708122,0.5678408,0.268229,0.076848894
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.000800791,0.0019209979,0.0021767758,0.9951015
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.10665687,0.17584744,0.17584744,0.54164827
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.38494217,0.56008756,0.0358052,0.019165142
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.015779471,0.9762413,0.003989675,0.003989675
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.17712095,0.793801,0.014538973,0.014538973
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.20272683,0.2603064,0.20272683,0.33424002
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.3287146,0.22592203,0.15527378,0.2900896
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.3788722,0.20279567,0.15793742,0.2603948
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.34611315,0.34611315,0.14428142,0.16349226
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.97781426,0.013947771,0.0024237593,0.005814296
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.666699,0.27792147,0.017766926,0.037612583
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.0078013144,0.9017093,0.05087096,0.039618343
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.019799097,0.019799097,0.006427826,0.95397395
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.36626202,0.47028974,0.0817241,0.0817241
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.03297646,0.16746828,0.21503353,0.5845217
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.014994903,0.12555079,0.81869394,0.040760368
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.068957165,0.12882894,0.74135935,0.06085448
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.2206912,0.2206912,0.19475931,0.36385828
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.76350796,0.15034363,0.043074172,0.043074172
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.0899374,0.27702668,0.517554,0.115481906
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.0705684,0.16928479,0.16928479,0.590862
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.07457101,0.2602784,0.48626405,0.17888655
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.08386742,0.057641182,0.4826237,0.37586772
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.005047964,0.025635676,0.96197164,0.007344744
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0103897285,0.052763395,0.93525356,0.0015933166
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.060443953,0.068491966,0.036661107,0.834403
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.1579374,0.20279564,0.26039475,0.37887213
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.007962571,0.011585473,0.71676785,0.26368415
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.3219791,0.41342935,0.09224856,0.17234299
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.3354456,0.23054817,0.23054817,0.20345806
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.16529618,0.27252734,0.34993201,0.2122445
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.4088841,0.28102168,0.09123438,0.2188599
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.16255826,0.1266005,0.14345716,0.56738406
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.39845854,0.24167733,0.1465847,0.2132795
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.99264246,0.0035800277,0.0013170185,0.0024605147
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.1364755,0.61164075,0.02687362,0.22501007
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.006125967,0.012968672,0.55144197,0.42946345
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.26740262,0.26740262,0.16218789,0.30300686
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.33318326,0.22899328,0.17834015,0.2594834
