0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpaca_52000_correct,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceD_probs
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.9992848,0.000295833,0.00015834799,0.00026107172
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.39284754,0.099327415,0.0033987972,0.50442624
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.562562,0.12552455,0.26573545,0.0461779
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.008492332,0.002433094,0.0074944566,0.9815801
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.019576695,0.94325805,0.036574084,0.00059116504
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.81768936,0.035926763,0.00429084,0.1420931
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.2923657,0.0053548645,0.0009305359,0.70134884
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.01794812,0.001891718,0.97993416,0.00022593349
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.5646695,0.11119001,0.021894611,0.30224583
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.92984617,0.06735783,0.0013979671,0.0013979671
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.68464357,0.19615367,0.10499349,0.014209324
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.002452016,0.002452016,0.005882081,0.9892139
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.83183366,0.017264156,0.14455101,0.006351128
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.17030576,0.67357236,0.005827543,0.15029432
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.41605133,0.13507208,0.19652873,0.2523479
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.991452,0.0021687925,0.000483923,0.0058953892
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.009698005,0.0007025212,0.9892235,0.0003760325
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.71956927,0.04059532,0.23360993,0.006225494
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.008555088,0.0007022444,0.0019088982,0.9888337
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.27185997,0.06873696,0.007244823,0.6521582
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.85510236,0.04257304,0.079536915,0.022787705
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.92315996,0.027877016,0.013168169,0.035794795
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.98058355,0.017960014,0.00015538457,0.0013010191
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.029161915,0.003482894,0.0016452026,0.96571
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.97441405,0.022916023,0.002415331,0.00025457403
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.0045160954,0.002417292,0.017861506,0.9752051
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.61792225,0.33074996,0.01646707,0.034860786
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.06637907,0.06637907,0.058579326,0.8086626
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.99986637,4.5393863e-05,8.48069e-05,3.2883204e-06
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.79754585,0.20165117,0.0003031703,0.00049984327
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.7544783,0.19076198,0.012195005,0.04256475
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.79081976,0.06491444,0.13742387,0.0068419315
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.20904814,0.16280685,0.05989329,0.5682517
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.9983726,0.0003349167,0.001031616,0.0002608334
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.45342955,0.114644945,0.3531313,0.07879424
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.49417344,0.3396401,0.14158307,0.024603445
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.52906114,0.22054549,0.055762634,0.19463073
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.6841799,0.06363865,0.030060768,0.22212069
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.5721777,0.06833688,0.30626467,0.05322082
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.9949627,0.004066185,0.00048563656,0.00048563656
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.99942064,0.00043049298,4.0042087e-05,0.00010884567
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.14768973,0.75003034,0.047947835,0.054332018
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.007559923,0.0014886371,0.9901545,0.00079681
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.07560434,0.11000368,0.0970779,0.71731406
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.00062597723,0.0004302274,0.9988041,0.0001396744
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.14508836,0.017328333,0.8349259,0.0026573862
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.42212164,0.17596647,0.17596647,0.22594544
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.6965348,0.15541793,0.027007585,0.1210396
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.42886487,0.2601197,0.10843402,0.20258142
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.99933404,0.00023040632,0.00029584757,0.0001397485
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.017924352,0.0012984356,0.0021407583,0.9786364
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.9787571,0.0045325444,0.002749127,0.013961219
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.025254333,0.025254333,0.9476619,0.0018294178
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.29469338,0.07451016,0.6238659,0.006930524
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.47357792,0.32548502,0.026717437,0.17421958
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.64870065,0.0038573153,0.34722444,0.00021761483
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.0695439,0.0695439,0.013694006,0.84721816
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.7907832,0.057284147,0.12127054,0.030661993
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.21357964,0.028904859,0.012049339,0.7454662
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.7337075,0.019552642,0.21021073,0.036529142
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.21789497,0.21789497,0.46128368,0.10292631
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.21563701,0.24434873,0.022727974,0.5172863
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.13271564,0.0804961,0.76372576,0.02306252
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.052769735,0.0055618896,0.0063024466,0.935366
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.45505422,0.1674051,0.27600434,0.101536326
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.2702055,0.3469507,0.1126384,0.2702055
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.0059895357,0.19834618,0.0111899255,0.7844744
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.99052644,0.0035723962,0.005197806,0.0007034465
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.040114086,0.011492878,0.9129924,0.03540056
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.7663489,0.10371404,0.10371404,0.026223017
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.8741929,0.05588528,0.026398338,0.0435235
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.30245912,0.021910064,0.44007543,0.23555541
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.16124791,0.81888443,0.004869265,0.014998392
