0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceD_probs
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,True,0.14253695,0.3874556,0.23500371,0.23500371
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.18773602,0.5103194,0.02879025,0.27315432
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.15331377,0.32456526,0.10537091,0.41675004
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.04759763,0.04759763,0.06111657,0.8436882
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.025336195,0.14579974,0.74043214,0.088432014
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.17432259,0.32567745,0.17432259,0.32567745
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.027050404,0.17639078,0.3734193,0.4231395
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.022865701,0.97227436,0.003973463,0.0008865995
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,True,0.60388505,0.10493949,0.2852551,0.0059202807
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.14733064,0.74820673,0.07886041,0.025602225
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.47038957,0.2517814,0.19608754,0.08174145
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.26140448,0.6270768,0.045425292,0.06609341
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.014021733,0.9829994,0.0016746572,0.0013042244
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,False,0.37899697,0.058121063,0.5514373,0.011444716
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.052832507,0.09870412,0.8264395,0.022023866
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.017712431,0.967066,0.010743133,0.004478404
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.7363798,0.23906751,0.015283075,0.009269654
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.09704893,0.05886315,0.8125807,0.03150717
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.24769352,0.4627524,0.07096538,0.21858875
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,0.10097401,0.31102183,0.18864428,0.39935994
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.23278694,0.6327805,0.07557485,0.058857758
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.07045142,0.1915068,0.27864078,0.45940095
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.028431932,0.94153625,0.025091091,0.0049407287
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9858888,0.009665313,0.003137868,0.0013080579
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.181259,0.29884556,0.181259,0.3386364
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.14864884,0.2777126,0.4578707,0.115767844
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.23012061,0.33482352,0.1395752,0.29548073
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.18125902,0.33863643,0.18125902,0.2988456
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.10905885,0.805842,0.066147536,0.018951587
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.4879307,0.3800008,0.066034235,0.066034235
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.18387446,0.7272376,0.036207028,0.052680917
What is the optimal span of control?,2,5,7,None of the above,D,False,0.14046311,0.38181832,0.29736042,0.1803582
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.17348923,0.32412055,0.13511355,0.3672767
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.01941642,0.18421787,0.7285958,0.06776997
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.13370608,0.41184372,0.13370608,0.32074422
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.2927376,0.5469058,0.09503798,0.065318584
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.003753571,0.019062206,0.058715727,0.91846853
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.34012115,0.34012115,0.08599609,0.23376162
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.28349245,0.28349245,0.41247904,0.020536121
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.032989316,0.96408916,0.0016424414,0.0012791347
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.1441345,0.82943684,0.017214412,0.009214211
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.17746226,0.42570984,0.06528472,0.33154315
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.15710108,0.29350346,0.12235044,0.427045
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.12671775,0.34445453,0.18437323,0.34445453
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.18513934,0.7322403,0.041310173,0.041310173
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9544519,0.019809017,0.017481398,0.0082576275
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.20076114,0.7940257,0.0032450017,0.001968193
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.013674837,0.9586801,0.025547959,0.0020971042
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.010405248,0.046633083,0.006311102,0.9366506
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.17955758,0.55307627,0.10890718,0.15845901
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.1152956,0.45600292,0.1152956,0.31340593
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.046422705,0.20805213,0.7261733,0.019351862
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.10473401,0.00974178,0.87692714,0.008597091
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.23500371,0.3874556,0.23500371,0.14253695
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.7514408,0.21529141,0.015595656,0.017672194
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.090597875,0.14937064,0.59077233,0.16925912
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.17796798,0.33248794,0.15705618,0.33248794
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.021110414,0.17675534,0.7921624,0.009971853
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.04686478,0.06818785,0.64694834,0.23799899
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0016849748,0.008557008,0.98905563,0.000702402
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.10278023,0.13197243,0.7594489,0.0057984637
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.006279788,0.052580018,0.009137037,0.93200314
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.5265528,0.41007972,0.029706076,0.03366139
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.0054325704,0.014767257,0.91361785,0.066182256
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.16505654,0.6528113,0.053586014,0.12854616
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.10594561,0.19793247,0.32633543,0.3697865
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.09250456,0.11877821,0.7745312,0.014186034
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,True,0.26257905,0.43291965,0.12403356,0.18046775
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.7514749,0.06989806,0.13058676,0.04804018
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.4020404,0.4020404,0.04801688,0.1479024
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9791859,0.012326132,0.0018902734,0.0065977024
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.13498047,0.15295291,0.026579231,0.6854874
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.0031303044,0.007509209,0.98351234,0.005848178
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.11466839,0.242753,0.18905622,0.4535223
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.4465309,0.3068959,0.060431387,0.18614177
