0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_52000_gpt35op_Tptalpaca_choiceD_probs
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.059210673,0.9262108,0.004289207,0.010289272
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.2550317,0.37106892,0.19861889,0.17528054
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.039053362,0.17502503,0.69223744,0.09368415
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.73310924,0.21003932,0.028425729,0.028425729
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.13868994,0.5485293,0.0841197,0.22866105
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.34271342,0.38834518,0.14286421,0.12607722
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.04134536,0.9410161,0.010453744,0.007184746
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.19699608,0.3247916,0.15342069,0.3247916
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.24293727,0.35347164,0.18919975,0.21439138
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.11523729,0.8514948,0.015595672,0.017672211
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.6315997,0.15969342,0.027750555,0.18095635
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.022834247,0.97093683,0.0035017452,0.0027271616
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.24937421,0.46589234,0.1334804,0.1512531
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.09225955,0.7724797,0.07185181,0.06340899
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.08652855,0.72449464,0.14266145,0.04631539
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.31807232,0.40841293,0.17025183,0.10326296
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.05364457,0.12868664,0.50896555,0.3087032
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.07888234,0.16699392,0.35352612,0.40059757
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.26305002,0.29807472,0.29807472,0.14080052
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.36471498,0.32185984,0.09221439,0.22121082
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.06787712,0.82691264,0.07691486,0.028295394
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.068491966,0.8344029,0.06044395,0.036661107
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.25176963,0.603964,0.07213321,0.07213321
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.008996344,0.05177039,0.91765213,0.02158111
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.012286226,0.9760158,0.006576343,0.005121661
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.8799566,0.03411962,0.0040750075,0.08184872
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.3075021,0.4474129,0.09983132,0.1452537
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.079661585,0.45842078,0.24537498,0.21654265
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.22983228,0.551339,0.12302036,0.09580835
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.09576103,0.48631462,0.29496473,0.12295959
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.08951809,0.10143729,0.14759038,0.6614542
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.21858875,0.24769352,0.4627524,0.07096538
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.052684285,0.641826,0.14321074,0.16227902
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.040169243,0.29681277,0.23115803,0.43186003
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.1598635,0.55797845,0.14107904,0.14107904
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.03313613,0.27744544,0.587352,0.10206647
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.22709173,0.42426318,0.121553436,0.22709173
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.546522,0.4256318,0.016503535,0.011342702
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.17589992,0.22585997,0.37238014,0.22585997
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.15119255,0.32007462,0.11774888,0.41098395
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.047496695,0.5786282,0.27332458,0.1005505
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.13579233,0.11983631,0.13579233,0.608579
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.21333183,0.2739235,0.39855632,0.1141883
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.10106664,0.8462206,0.019901201,0.032811534
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.11728819,0.86664903,0.0051532835,0.010909501
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.086991586,0.8253532,0.04656324,0.041091915
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.304894,0.34549016,0.11216423,0.23745169
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.31336817,0.6634005,0.0094628995,0.013768437
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.3300365,0.2570327,0.2570327,0.1558982
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.043670602,0.77408,0.063540354,0.11870901
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.42257994,0.2563077,0.2563077,0.06480473
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.3099609,0.51103914,0.100629576,0.07837039
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.07677493,0.3898953,0.3898953,0.14343446
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.25488,0.47617856,0.09376512,0.17517631
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.013223791,0.027994765,0.9270593,0.031722225
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.1452537,0.4474129,0.3075021,0.09983132
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.22051892,0.19460726,0.11803527,0.46683857
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.50727594,0.23962018,0.041639745,0.21146406
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.16187432,0.5649969,0.16187432,0.11125448
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.3198231,0.5272991,0.04904646,0.10383135
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.2485522,0.4097933,0.17082725,0.17082725
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.16008352,0.20555131,0.14127322,0.49309197
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.639529,0.34231523,0.013273001,0.004882864
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.13507208,0.41605133,0.19652873,0.2523479
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.45092008,0.27349687,0.12919077,0.14639232
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.029465886,0.40676403,0.46092403,0.102846056
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.7949542,0.09494374,0.06525381,0.044848245
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.09692148,0.8115136,0.045782465,0.045782465
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.35540646,0.3136451,0.21556492,0.11538358
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.34946495,0.4487219,0.11345466,0.08835858
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.18069544,0.38253227,0.23201755,0.20475478
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.21508838,0.51597023,0.18981485,0.079126604
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.059283257,0.1611486,0.637355,0.14221314
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.04306876,0.8650592,0.04306876,0.0488033
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.24826825,0.46382612,0.1706321,0.11727361
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.18515001,0.3919626,0.23773733,0.18515001
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.3069538,0.39413646,0.21096605,0.08794373
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.23509625,0.4392176,0.14259307,0.18309313
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.5980144,0.19414686,0.10391933,0.10391933
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.18192635,0.71953267,0.03161406,0.06692696
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.16524743,0.2121819,0.5089979,0.11357279
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.13348038,0.15125309,0.2493742,0.46589231
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.05297613,0.077079825,0.8286862,0.041257855
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.32199615,0.2841606,0.32199615,0.07184706
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.24167733,0.39845854,0.2132795,0.1465847
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.2760388,0.5843741,0.06979354,0.06979354
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.23022331,0.552277,0.1087498,0.1087498
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.32412055,0.3672767,0.13511355,0.17348923
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.17297724,0.22210716,0.13471481,0.47020087
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.27906582,0.3583276,0.116331935,0.24627472
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.122763775,0.33370656,0.48554015,0.057989504
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.23590204,0.34323543,0.3889367,0.03192587
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.33201173,0.33201173,0.10778843,0.22818811
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.22671555,0.61627674,0.073603764,0.08340399
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.11107811,0.26646256,0.18313685,0.43932247
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.3457791,0.39181906,0.16333447,0.099067375
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.18511292,0.39188406,0.07716655,0.34583646
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.16008352,0.49309197,0.20555131,0.14127322
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.23816717,0.26987875,0.39267126,0.09928284
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.19198066,0.35866708,0.09068524,0.35866708
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.15185699,0.6805758,0.11826634,0.049300745
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.020817306,0.044070233,0.04993812,0.88517433
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.12391837,0.5553636,0.18030016,0.1404179
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.27933708,0.460549,0.16942652,0.090687476
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.09011829,0.40388215,0.1021174,0.40388215
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.4065059,0.3587402,0.13197315,0.10278079
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.49914274,0.30274537,0.086738005,0.111373805
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.19168942,0.24613409,0.31604242,0.24613409
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.29133224,0.33012268,0.12144535,0.2570998
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.07625606,0.30159855,0.23488519,0.3872602
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.15464091,0.78533137,0.020928372,0.039099347
