0,1,2,3,4,5,dp_llama_7B_alpaca_20000_correct,dp_llama_7B_alpaca_20000_choiceA_probs,dp_llama_7B_alpaca_20000_choiceB_probs,dp_llama_7B_alpaca_20000_choiceC_probs,dp_llama_7B_alpaca_20000_choiceD_probs
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,True,0.013561475,0.1457996,0.6534285,0.18721041
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.42588618,0.17753577,0.25831303,0.138265
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.058609303,0.43306744,0.07525584,0.43306744
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.02266206,0.1477752,0.07909836,0.7504644
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.067786135,0.04658868,0.059821054,0.8258042
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.17775631,0.15686938,0.044943836,0.62043047
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.8525699,0.0898602,0.009471196,0.048098702
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.1674051,0.27600434,0.101536326,0.45505422
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.43914977,0.2663578,0.059432458,0.23505995
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.50837064,0.2721112,0.032499045,0.18701911
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.17089841,0.17089841,0.19365326,0.46455002
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.20804347,0.024847249,0.040966187,0.72614306
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.13417408,0.60132647,0.0922164,0.17228292
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.25943327,0.33311892,0.07432888,0.33311892
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.19381253,0.5969846,0.03816395,0.17103897
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.02367256,0.06434869,0.02367256,0.88830626
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.012733718,0.15512845,0.69523746,0.13690038
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.044188328,0.47506928,0.15423241,0.32651004
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.016377108,0.32894304,0.17607053,0.4786093
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.11137381,0.08673801,0.3027454,0.4991428
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.17607053,0.32894304,0.016377108,0.4786093
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.6830529,0.13450108,0.009743226,0.17270282
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.80057377,0.07446496,0.016615378,0.10834587
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.19828953,0.28850955,0.28850955,0.22469147
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.3392001,0.49353322,0.007039873,0.16022678
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.06443306,0.7849554,0.09374955,0.056861978
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.017781714,0.24546902,0.45859647,0.27815282
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.20284933,0.3789724,0.12303433,0.29514402
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.03661663,0.3065873,0.44608188,0.21071415
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,True,0.11318058,0.3076567,0.2715061,0.3076567
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.0033835897,0.036377016,0.022063777,0.9381756
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.0046258406,0.19669574,0.02073158,0.77794677
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.3919626,0.18515001,0.23773733,0.18515001
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.84815943,0.1012982,0.008315062,0.04222737
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.4442299,0.39203152,0.03646461,0.127274
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.15347132,0.36815858,0.3248988,0.15347132
Sound travels in,solids,liquids,gases,All of these,D,True,0.0056506484,0.015360054,0.028696358,0.9502929
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.013298618,0.111347966,0.052597053,0.82275635
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.24265438,0.24265438,0.11462182,0.40006945
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.009663273,0.07140247,0.04907415,0.8698601
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.80780745,0.06630887,0.0020023545,0.12388129
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.23757982,0.3917029,0.025040727,0.34567657
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.17067707,0.13292344,0.17067707,0.5257224
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.21710682,0.45961514,0.19159609,0.13168195
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.02712512,0.023937834,0.050676394,0.8982606
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,True,0.119878605,0.41841742,0.13584025,0.3258638
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.17343885,0.36717004,0.17343885,0.2859523
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.85087967,0.13048662,0.012137147,0.0064965463
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.02744771,0.09580193,0.07461062,0.8021397
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.0851747,0.0851747,0.021535536,0.80811507
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.74976623,0.10146982,0.07902478,0.069739126
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.08860111,0.5777518,0.14607854,0.18756855
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.09827727,0.34302136,0.059608176,0.49909315
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.044567477,0.3731589,0.03933066,0.542943
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.023023983,0.3601557,0.023023983,0.5937964
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.012051654,0.089050345,0.054011766,0.8448862
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.35438797,0.10153385,0.35438797,0.18969022
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.24596716,0.24596716,0.10253437,0.4055313
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.20845583,0.12643485,0.09846756,0.5666417
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.17089841,0.46455002,0.17089841,0.19365326
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.75275445,0.11543864,0.07001708,0.061789848
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.33841926,0.18114278,0.09695874,0.38347927
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.24363722,0.27607712,0.16744925,0.31283638
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.02688315,0.22508988,0.42052323,0.32750383
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.85151976,0.08974952,0.02571367,0.033017002
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.067786135,0.04658868,0.059821054,0.8258042
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.29793248,0.38255286,0.021582155,0.29793248
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.68377733,0.0925392,0.104860656,0.11882269
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,True,0.45669493,0.16800869,0.2444512,0.1308453
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.0254064,0.35072452,0.27314454,0.35072452
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.016353514,0.08305,0.0077248528,0.89287156
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.2830518,0.46667352,0.055736206,0.19453846
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.20461266,0.55619484,0.0586225,0.18057002
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.28798804,0.28798804,0.13603592,0.28798804
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.046800844,0.44403407,0.16335101,0.34581408
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.014816724,0.05171545,0.016789548,0.91667825
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.0899374,0.27702668,0.115481906,0.517554
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.039692268,0.37658975,0.4267321,0.15698597
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.0128598185,0.2011614,0.7021223,0.083856545
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.13810083,0.25800633,0.12187355,0.48201925
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,True,0.083604716,0.1769912,0.61775994,0.12164415
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.05122627,0.48602134,0.20260383,0.2601485
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.12478716,0.6337215,0.035752118,0.20573923
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,False,0.3689165,0.0932767,0.11976966,0.41803718
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.36150852,0.24846093,0.17076454,0.219266
