0,1,2,3,4,5,dp_llama_7B_alpaca_20000_correct,dp_llama_7B_alpaca_20000_choiceA_probs,dp_llama_7B_alpaca_20000_choiceB_probs,dp_llama_7B_alpaca_20000_choiceC_probs,dp_llama_7B_alpaca_20000_choiceD_probs
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.017391246,0.16500354,0.16500354,0.65260166
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.43697995,0.12519686,0.052189812,0.38563344
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.34985164,0.1652582,0.08845635,0.39643383
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.6962817,0.17604758,0.044511795,0.08315899
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,True,0.13922581,0.05803795,0.17876947,0.62396675
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,False,0.06864382,0.06864382,0.21143787,0.6512745
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.07209418,0.07209418,0.3231037,0.5327079
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.17082725,0.17082725,0.2485522,0.4097933
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.91856265,0.03561654,0.0054619736,0.040358827
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.17655018,0.0945005,0.03067982,0.6982695
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.024786828,0.031826917,0.013267432,0.93011886
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.693984,0.05696567,0.023746826,0.2253036
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.6105381,0.08262735,0.018436654,0.2883978
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.31009048,0.019823423,0.013624425,0.6564616
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.8894467,0.004118955,0.023702951,0.08273143
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.9564397,0.013642879,0.004429194,0.025488254
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.77580345,0.09265651,0.104993574,0.026546534
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.0076813614,0.034425475,0.41938815,0.538505
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.021553433,0.045628615,0.12403144,0.8087866
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.8170345,0.013206133,0.05918578,0.11057359
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.7333071,0.09924233,0.09924233,0.06820819
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.3709891,0.08277886,0.17524284,0.3709891
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.11009329,0.2992646,0.031542256,0.55909985
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.35428005,0.08957603,0.24349289,0.31265104
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.010299132,0.010299132,0.05230331,0.9270984
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.4944954,0.14167531,0.18191469,0.18191469
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.033802953,0.063152224,0.13369326,0.7693516
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.33374837,0.05799677,0.05799677,0.55025804
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.9497917,0.041730937,0.002077661,0.0063996464
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.32164684,0.09215336,0.05589384,0.530306
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.54615706,0.021176808,0.0073185083,0.42534754
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.43242332,0.1403873,0.045577083,0.38161224
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.87753904,0.05609919,0.0027930145,0.06356872
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.6072102,0.22338016,0.04984285,0.11956678
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.44872183,0.34946492,0.088358566,0.11345465
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.15895897,0.38132274,0.027622927,0.4320953
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,0.80593127,0.12359357,0.018953687,0.05152146
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.036343094,0.017167263,0.009188972,0.93730074
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.20323291,0.07476521,0.09600044,0.6260015
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,False,0.49264666,0.33859077,0.058838256,0.10992433
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.045974392,0.23347723,0.08589147,0.6346569
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.70869374,0.0846414,0.027479038,0.17918584
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.2568909,0.32985443,0.08340026,0.32985443
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.694039,0.12060589,0.030493945,0.15486103
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.18934473,0.18934473,0.16709615,0.45421442
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.6737381,0.048805427,0.029601987,0.24785441
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.17437139,0.28748983,0.119843595,0.41829523
 How many books are in the New Testament?,30,29,27,47,C,False,0.09964155,0.23902765,0.08793336,0.5733975
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.039498378,0.030761367,0.030761367,0.89897895
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.093693584,0.17504266,0.120304935,0.6109589
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.9746721,0.015754107,0.0021320865,0.007441713
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.31265104,0.35428005,0.08957603,0.24349289
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.02243885,0.39773816,0.12912668,0.45069638
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.3951438,0.019673051,0.07780843,0.5073747
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.7651594,0.09138526,0.06280811,0.08064721
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.017401634,0.077988714,0.39605936,0.5085503
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.8930844,0.018535376,0.005310474,0.083069794
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.77616584,0.19624546,0.0010298017,0.026558934
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,False,0.13254789,0.2806039,0.062611185,0.52423704
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.018985137,0.01478564,0.80726856,0.15896061
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.52525127,0.28114676,0.023077931,0.17052412
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.780428,0.049891092,0.105619445,0.06406143
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.4622655,0.116879016,0.103145376,0.31771013
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.69278604,0.04428833,0.06443914,0.19848652
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.41717207,0.13543594,0.030219845,0.41717207
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.81561273,0.11038118,0.007056433,0.06694957
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.06374024,0.4156386,0.04964095,0.47098023
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.2047645,0.12419595,0.04032052,0.63071907
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.66830486,0.10248788,0.01224043,0.21696682
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.1548923,0.05698169,0.09394693,0.6941791
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,False,0.6906295,0.050029036,0.2540684,0.0052730213
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.012987805,0.10874555,0.07473966,0.803527
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.15253375,0.5323951,0.063585535,0.25148565
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.99244905,0.005901318,0.00033292957,0.001316762
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.26078442,0.021406487,0.008923551,0.7088855
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.52201277,0.16947274,0.1164768,0.19203778
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.56306434,0.07620247,0.05934654,0.30138662
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.6880796,0.11957031,0.038818795,0.15353131
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.0703612,0.13145202,0.27828395,0.5199028
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.93564796,0.041109502,0.0038237795,0.019418754
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.9122453,0.035371587,0.0069650784,0.045418017
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.34668922,0.30595216,0.07735682,0.27000183
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.91038066,0.065947756,0.004777239,0.018894346
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.8438421,0.025481824,0.0012686652,0.12940738
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.025626175,0.07893417,0.58324903,0.3121907
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.5421903,0.073377475,0.29021358,0.09421855
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.019515058,0.010445658,0.23774208,0.7322972
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.6846855,0.15277399,0.009766514,0.15277399
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.67829597,0.0810109,0.020482764,0.22021046
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.15558286,0.07349214,0.15558286,0.61534214
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.6701193,0.10276613,0.009558738,0.21755588
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.78098655,0.05657448,0.02672389,0.13571511
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.15403712,0.19778757,0.03894668,0.6092286
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.00804905,0.0524864,0.009120769,0.93034375
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.033455662,0.055159066,0.14993788,0.76144737
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.5060163,0.022232806,0.025193067,0.44655782
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.21303818,0.5790978,0.041949708,0.1659143
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99212635,0.0066848947,0.0007045827,0.00048425214
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.41759935,0.47320205,0.0036129423,0.10558565
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.47374353,0.06411421,0.044065014,0.4180772
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.70304036,0.15686952,0.044943865,0.095146164
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.5219727,0.2175906,0.04284613,0.2175906
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.5951218,0.117186435,0.17050526,0.117186435
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.18200278,0.052144673,0.04601751,0.719835
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.07699193,0.6446455,0.041210808,0.23715183
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.7922674,0.014510884,0.016442984,0.17677875
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.010270413,0.019187657,0.0460288,0.92451316
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,0.15117812,0.009664495,0.07141149,0.76774585
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.039922945,0.12297133,0.035231877,0.8018738
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.1877224,0.39740834,0.017460903,0.39740834
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.046844043,0.010452319,0.83033055,0.11237302
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.035973854,0.016992847,0.019255416,0.92777795
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.9007113,0.07393488,0.004171121,0.0211827
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.1369681,0.09413671,0.07331374,0.69558144
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.7889838,0.03928119,0.016374836,0.15536013
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0002945829,0.0021766897,0.0024665126,0.9950622
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.13589571,0.2538866,0.072739735,0.53747797
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.024575312,0.021687638,0.031555325,0.9221818
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.0074928217,0.071089916,0.05536488,0.86605245
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.79098135,0.083368815,0.0186021,0.107047684
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.01961821,0.34774107,0.18613239,0.44650838
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.14063798,0.20462705,0.024439216,0.6302957
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.0067715435,0.012650909,0.19789352,0.782684
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.7767057,0.0386699,0.13497122,0.04965313
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.79091,0.15573941,0.03475016,0.018600421
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.09964155,0.23902765,0.08793336,0.5733975
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.03219064,0.022124283,0.004936595,0.94074845
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.61717343,0.29153207,0.0077690673,0.08352534
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.060731683,0.04729788,0.053595517,0.838375
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.10613031,0.1749793,0.026833944,0.69205654
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.93912226,0.02208604,0.010432706,0.028359035
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.047941916,0.047941916,0.05432531,0.8497908
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.026833942,0.17497928,0.1061303,0.6920565
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.17554358,0.07317745,0.056990657,0.6942883
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.86022305,0.03335447,0.015755536,0.09066684
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.90572155,0.030992087,0.0053856173,0.05790084
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.123115085,0.045291506,0.7084784,0.123115085
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.04999552,0.69016683,0.10584052,0.15399703
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.95284843,0.015401361,0.009341397,0.022408849
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.5689325,0.009195937,0.18470533,0.23716633
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.44513234,0.26998642,0.09932245,0.18555877
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.9147522,0.03546879,0.004236143,0.04554283
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.90752035,0.065740556,0.0053963135,0.021342834
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.8597454,0.020219274,0.029418869,0.090616494
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.41342935,0.17234299,0.09224856,0.3219791
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.88247335,0.08208281,0.0052473787,0.030196577
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.89969236,0.018672518,0.007783864,0.07385124
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,False,0.30075258,0.052262962,0.010291188,0.63669324
