0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_3250_Tptalpaca_choiceD_probs
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.5804687,0.31070253,0.047647774,0.06118095
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.87728655,0.09246532,0.014180017,0.016068064
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.88657033,0.030336767,0.03895318,0.044139735
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.8857671,0.03891789,0.011150163,0.06416476
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.8091861,0.0966435,0.035553157,0.058617245
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.9178951,0.035590652,0.0061847284,0.040329497
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.74454564,0.07847453,0.047597207,0.12938263
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,False,0.8181483,0.09771388,0.016980127,0.0671577
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.86874235,0.071310714,0.010935852,0.04901109
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.76654476,0.091550715,0.038164016,0.10374055
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.3734341,0.073533535,0.073533535,0.47949886
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.9229395,0.035786245,0.005487999,0.035786245
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.75574106,0.07029487,0.042635992,0.1313281
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.62061495,0.15691604,0.083991095,0.13847792
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.80390245,0.05139176,0.021423275,0.12328244
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.7951893,0.10761717,0.057603322,0.039590143
What is the optimal span of control?,2,5,7,None of the above,D,False,0.4275873,0.228871,0.08419693,0.25934482
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.850961,0.054400116,0.03299534,0.061643414
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.6327066,0.10994792,0.051935717,0.20540975
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.69424534,0.10646597,0.04438162,0.15490708
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.78229755,0.10587246,0.018397875,0.09343212
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,False,0.7103697,0.040076315,0.01893071,0.23062328
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.90936345,0.035259847,0.010102116,0.045274537
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.89921665,0.044769358,0.02114755,0.03486641
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.868647,0.080796756,0.012390583,0.038165685
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,False,0.8630584,0.10307763,0.010864302,0.022999726
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.53207946,0.08159703,0.02063096,0.36569253
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.6964101,0.064776234,0.03928877,0.19952485
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.73589134,0.09959206,0.036637872,0.12787874
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.7573132,0.10249119,0.0377044,0.10249119
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.85790235,0.06214624,0.009530434,0.07042091
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.78487873,0.15455179,0.016289638,0.04427983
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.8711164,0.08102645,0.014080285,0.03377685
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.72929513,0.046622276,0.015136037,0.20894656
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.65694773,0.1661024,0.047589134,0.12936068
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,True,0.73217034,0.11228196,0.06810246,0.08744528
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.45958146,0.3579224,0.14920425,0.03329197
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.9434225,0.009248989,0.022187172,0.025141358
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.9255919,0.024666188,0.009074183,0.04066767
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.90220994,0.05767635,0.012869333,0.02724438
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.62766176,0.09625505,0.09625505,0.1798281
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.64112747,0.076571755,0.04644312,0.23585762
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.87487084,0.063375436,0.023314517,0.038439143
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.7165166,0.06664643,0.03567326,0.18116377
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.7466119,0.11449665,0.06944573,0.06944573
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.6958677,0.044485334,0.25599542,0.0036515787
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.77514756,0.06362799,0.026524091,0.13470045
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.93118435,0.028119331,0.0045903544,0.036105935
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.85047823,0.042342816,0.037367407,0.06981151
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.94433254,0.015263714,0.011887393,0.028516373
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.89139307,0.03456306,0.02375482,0.050288957
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.81458026,0.059008,0.040555563,0.085856125
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.79916567,0.09544673,0.065599516,0.039788116
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.8827276,0.049800083,0.023523893,0.04394842
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.91878104,0.040368423,0.013105707,0.027744783
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9695943,0.015672032,0.0039625103,0.01077122
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.9025681,0.030884182,0.008848466,0.05769925
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.857437,0.022849923,0.02933988,0.090373196
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.62825114,0.14018178,0.051569995,0.17999697
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.915908,0.035513606,0.013064725,0.035513606
