0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.033886056,0.36430943,0.13402195,0.46778256
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.17704698,0.29190114,0.15624341,0.3748085
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.0123871965,0.11752644,0.19376835,0.676318
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.17234299,0.3219791,0.09224856,0.41342935
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.067331046,0.20739423,0.16151878,0.5637559
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.0645459,0.28927466,0.22528733,0.42089212
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.011606297,0.11011749,0.16022,0.7180562
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.109115705,0.26175496,0.07499405,0.55413526
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.11538605,0.13074952,0.1678857,0.5859787
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.3748085,0.29190114,0.17704698,0.15624341
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.027007587,0.121039614,0.15541795,0.6965349
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.06201992,0.054732386,0.21647078,0.66677696
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.029928014,0.2505842,0.11836759,0.60112023
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.06580584,0.2602671,0.12294149,0.5509855
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.020822348,0.1538575,0.13577877,0.68954146
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.19095409,0.31483006,0.27783656,0.21637933
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.07742913,0.23849851,0.23849851,0.44557387
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.17704698,0.15624341,0.29190114,0.3748085
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.097164884,0.29928893,0.11010224,0.493444
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.039590143,0.057603322,0.10761717,0.7951893
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.1692848,0.59086204,0.070568405,0.1692848
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.38989532,0.38989532,0.07677494,0.14343448
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.11774889,0.41098398,0.15119256,0.32007465
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.045804597,0.1811607,0.33845276,0.43458194
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.04163975,0.23962021,0.21146409,0.507276
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.015849724,0.117114514,0.103353195,0.76368254
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.03894668,0.19778757,0.15403712,0.6092286
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.5014155,0.16278577,0.1267777,0.20902108
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.11538605,0.13074952,0.1678857,0.5859787
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.018397857,0.093432024,0.19779561,0.6903745
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.42089212,0.28927466,0.0645459,0.22528733
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.29577973,0.48765832,0.05824248,0.15831947
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.20044687,0.29164848,0.083558686,0.42434603
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.08014997,0.13214497,0.11661752,0.6710875
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.013194507,0.160742,0.26501873,0.5610447
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.08091662,0.32003143,0.13340895,0.465643
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.026054928,0.09094064,0.3596772,0.52332723
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.03824281,0.15125324,0.28257826,0.52792567
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.0032157144,0.073189326,0.13673565,0.78685933
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.058622498,0.18057,0.20461263,0.5561948
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.0932767,0.41803718,0.11976966,0.3689165
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.041043013,0.20843361,0.18394202,0.5665813
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.049300753,0.11826635,0.151857,0.68057585
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.19824126,0.28843936,0.09364255,0.41967678
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.117124274,0.28096652,0.19310528,0.40880388
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.0932767,0.41803718,0.11976966,0.3689165
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.062721655,0.1931963,0.21892008,0.525162
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.1463924,0.5109597,0.06915087,0.27349702
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.023313899,0.081373505,0.5306219,0.36469075
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.036640882,0.04151956,0.087896906,0.83394265
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.06665062,0.14109938,0.15988652,0.6323635
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.04129077,0.30509982,0.20969182,0.4439176
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.10544079,0.28661776,0.13538864,0.4725528
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.04152132,0.07757203,0.14492366,0.735983
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.15325993,0.10533391,0.13525142,0.6061548
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.011240233,0.09411331,0.1992379,0.6954086
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.06665062,0.15988652,0.14109938,0.6323635
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.026589809,0.0722786,0.36706102,0.5340706
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.032715525,0.24173684,0.27392372,0.45162386
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.015642047,0.07010279,0.4571276,0.4571276
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.13810083,0.25800633,0.12187355,0.48201925
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.025041316,0.14410283,0.1850317,0.6458241
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.03754377,0.14848849,0.14848849,0.66547924
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.003572565,0.029912721,0.7714593,0.19505545
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.044709764,0.13771577,0.20037526,0.61719924
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.0485553,0.35877785,0.13198699,0.46067986
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,False,0.006889153,0.083927065,0.4262168,0.48296693
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.08306107,0.4218189,0.07330114,0.4218189
How many sides does a rhombus have?,4,6,8,10,A,False,0.046559453,0.12656173,0.09856637,0.72831243
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.029563377,0.091061614,0.11692543,0.76244956
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.08442999,0.37838894,0.10841025,0.42877084
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.05982823,0.06779427,0.14352046,0.72885704
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.022164123,0.14452824,0.099332705,0.73397493
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.09467527,0.33044916,0.20042756,0.37444797
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.046192963,0.30121595,0.26582214,0.38676894
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.017410245,0.30860397,0.1651838,0.50880194
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.08227225,0.093226664,0.135644,0.6888571
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.17017421,0.19283265,0.043026783,0.59396636
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.050625082,0.15593623,0.17669891,0.61673975
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.14572826,0.2402653,0.16513176,0.44887465
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.010130217,0.13984334,0.13984334,0.7101831
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.04424529,0.6107874,0.12027117,0.22469613
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.636395,0.2066072,0.03168424,0.12531361
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.04659682,0.2681462,0.184294,0.50096303
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.058027852,0.42877105,0.084430024,0.42877105
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.054921772,0.45985436,0.16917098,0.31605297
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.062666126,0.28085008,0.24784933,0.40863445
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.040105805,0.109018885,0.13998301,0.7108924
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.097062044,0.16002825,0.1099857,0.632924
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.030167505,0.17360201,0.32433125,0.47189918
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.020049158,0.16786954,0.14814435,0.6639369
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.09460815,0.3741825,0.10720508,0.42400432
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.09311118,0.17395459,0.19711637,0.53581786
How many stars are on the American flag?,13,48,50,51,C,False,0.043670606,0.11870902,0.06354036,0.77408004
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.061474577,0.13014168,0.14746983,0.66091394
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.034051552,0.07208714,0.1188516,0.77500975
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.014559212,0.07393778,0.2924296,0.61907345
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.07210768,0.22210729,0.17297733,0.5328077
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.03804114,0.17048857,0.11717497,0.67429537
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.056106992,0.22190745,0.118778504,0.603207
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.11097344,0.18296427,0.14249271,0.5635696
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.0736037,0.15581904,0.22671536,0.54386187
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.032388747,0.27118763,0.34821182,0.34821182
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.022164123,0.14452824,0.099332705,0.73397493
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.045910105,0.16024202,0.07569297,0.7181549
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.033229273,0.16875216,0.2782253,0.5197933
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.03822546,0.3626731,0.13341998,0.46568146
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.006528788,0.090127125,0.048241578,0.8551024
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.04032052,0.2047645,0.12419595,0.63071907
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.02054164,0.10431906,0.19489366,0.6802457
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.09600043,0.2032329,0.074765205,0.6260014
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0014247656,0.028617183,0.022287086,0.94767094
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.027710142,0.10959574,0.23201418,0.6306799
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.14121081,0.26381654,0.16001281,0.43495992
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.074039996,0.2012616,0.17761272,0.5470857
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.08957602,0.24349287,0.312651,0.35428002
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.077079155,0.06802211,0.20952286,0.64537585
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.0055394177,0.14286347,0.12607656,0.72552055
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,False,0.027622929,0.38132277,0.15895899,0.43209532
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.07161171,0.41209692,0.10419442,0.41209692
