0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceD_probs
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.59862083,0.19434373,0.15135504,0.055680413
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.38245744,0.075310335,0.3375175,0.20471472
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.85851926,0.070471555,0.037720703,0.033288404
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.17121732,0.10384856,0.36246708,0.36246708
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.101990394,0.101990394,0.6650609,0.13095826
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.27792543,0.21644855,0.35686332,0.14876276
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.9429705,0.006353685,0.041431233,0.0092445575
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.17437139,0.119843595,0.41829523,0.28748983
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.00026078598,0.00037944134,0.99819106,0.0011687615
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.033229273,0.5197933,0.16875216,0.2782253
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.102520995,0.5899676,0.21703696,0.090474464
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.9774214,0.010858171,0.009582302,0.0021381006
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.11803527,0.22051892,0.46683857,0.19460726
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.6527361,0.06879788,0.11342853,0.16503754
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.87868655,0.05617255,0.038606793,0.026534036
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.51396847,0.028996117,0.2427815,0.21425393
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.6462685,0.12725781,0.04131456,0.18515903
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.104344435,0.68041116,0.1339809,0.08126353
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.9613397,0.017607551,0.0073399195,0.013712774
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.009426037,0.66081625,0.3121475,0.017610157
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.041949734,0.6562043,0.21303834,0.08880759
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.0027366239,0.0027366239,0.9743056,0.020221068
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.8439508,0.0692757,0.07849966,0.008273803
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.9596572,0.008302662,0.025573997,0.006466119
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.121811055,0.01868033,0.7943078,0.06520075
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.025041342,0.7318153,0.14410298,0.09904043
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.98377836,0.003548059,0.0075112404,0.005162395
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.023141842,0.018022886,0.36199933,0.596836
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.47343782,0.11970383,0.28715456,0.11970383
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.082270354,0.223634,0.32538554,0.36871013
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.15793742,0.20279567,0.3788722,0.2603948
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.19562362,0.6025632,0.15235184,0.0494614
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.016868232,0.7172555,0.14123598,0.124640316
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.0090369545,0.010240211,0.9217945,0.058928348
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.027550943,0.05832535,0.20357548,0.7105482
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.8053736,0.04009719,0.096188165,0.05834107
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.009262874,0.9448388,0.036635377,0.009262874
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0035597407,0.006650471,0.98701745,0.002772329
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.039422188,0.8972448,0.039422188,0.023910765
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.02026504,0.97642434,0.0024203141,0.00089038373
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.012338438,0.9801635,0.001669826,0.0058282656
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.25562704,0.25562704,0.19908254,0.28966337
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.0024615503,0.99306023,0.0031606932,0.0013175729
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.06701308,0.05218984,0.4951634,0.38563365
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.0012953442,0.9763064,0.020262592,0.0021356617
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.013371073,0.9373846,0.017168798,0.032075536
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.7108923,0.10901887,0.139983,0.0401058
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.11045232,0.49501294,0.16070718,0.23382755
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.8588992,0.037737396,0.054907586,0.048455775
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.0973561,0.5602457,0.18188514,0.16051309
 How many books are in the New Testament?,30,29,27,47,C,False,0.03691076,0.2727357,0.24068841,0.44966513
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.02328274,0.07171589,0.77101845,0.13398291
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.08665947,0.7255908,0.07647671,0.11127296
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.27783656,0.31483006,0.19095409,0.21637933
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.79880655,0.07430059,0.10810671,0.01878613
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.16794273,0.11542525,0.4028737,0.31375834
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.073503815,0.6973848,0.15560758,0.073503815
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0035857721,0.0016937988,0.9942352,0.0004852815
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.00033406078,0.001922387,0.9958211,0.001922387
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.0013185813,0.00079976,0.99382025,0.0040615164
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.009617495,0.9810112,0.005833306,0.0035380789
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.04624955,0.9289471,0.019279681,0.0055237217
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.00023031917,0.00026098583,0.9989561,0.000552507
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.9674577,0.020078944,0.007386631,0.005076752
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.7517489,0.08978361,0.07923375,0.07923375
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.93285656,0.0103631,0.031920597,0.024859784
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.012979916,0.018885667,0.9099624,0.05817195
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.16255826,0.56738406,0.14345716,0.1266005
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9082106,0.021359066,0.035215147,0.035215147
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.009248989,0.9434225,0.025141358,0.022187172
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.07039269,0.6678673,0.1913472,0.07039269
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.0016553127,0.4050417,0.58933216,0.003970889
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.05068734,0.01864683,0.7928834,0.13778247
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.003569353,0.002164922,0.9896826,0.0045831394
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.07799707,0.028693521,0.6530615,0.2402479
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.8054522,0.10900611,0.040101103,0.045440506
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.94869846,0.02231125,0.019689608,0.0093007125
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.06290262,0.005850855,0.86834383,0.06290262
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.9113816,0.024287498,0.040043313,0.024287498
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.063478686,0.6824602,0.17255296,0.08150825
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.15407509,0.53777486,0.15407509,0.15407509
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.4101111,0.03366397,0.46471676,0.09150816
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9756874,0.0058016493,0.015770517,0.002740505
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.89732337,0.08346408,0.014503881,0.004708721
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.14014696,0.261829,0.33619508,0.261829
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.65694773,0.12936068,0.1661024,0.047589134
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.7069593,0.12285111,0.095676534,0.07451296
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.0024578704,0.0019141914,0.99157566,0.0040523433
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.007440384,0.005794577,0.974498,0.012267119
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0005519989,0.00037938292,0.9980374,0.0010312697
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.05729577,0.7909437,0.05729577,0.09446476
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.12868664,0.05364457,0.50896555,0.3087032
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.62766176,0.1798281,0.09625505,0.09625505
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.07433925,0.90563744,0.014638266,0.005385117
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.024962565,0.93671334,0.024962565,0.013361498
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0021660884,0.004046786,0.9902159,0.0035712763
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.005078148,0.015641797,0.6651061,0.31417388
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.13862185,0.04500393,0.48383778,0.33253652
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9508984,0.022362988,0.017416311,0.009322279
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.000908129,0.99588436,0.0021784883,0.001029045
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99478793,0.0014956031,0.003166192,0.0005502016
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.052437965,0.08645558,0.8202678,0.040838726
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,True,0.13019145,0.114893556,0.4010179,0.35389706
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.9593398,0.013684247,0.017570922,0.009405036
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.24613409,0.31604242,0.19168942,0.24613409
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.0011528883,0.009653015,0.98463434,0.0045597614
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.01448451,0.0060380423,0.8961249,0.0833526
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.019070778,0.9188816,0.05183975,0.010207852
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.031690888,0.23416576,0.6365285,0.09761481
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.053918004,0.24164374,0.65685576,0.047582474
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.0010273281,0.0011641152,0.9942228,0.0035857274
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.12548666,0.63727385,0.16112806,0.07611151
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.8013698,0.15779907,0.0166319,0.024199272
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.002600785,0.052238166,0.9259437,0.019217348
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.01967702,0.015324479,0.83668816,0.1283103
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.5156385,0.45504934,0.015570933,0.0137412995
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.24596716,0.4055313,0.24596716,0.10253437
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9842726,0.012390164,0.002439768,0.0008975404
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.010812847,0.008421054,0.52099216,0.45977396
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.46683857,0.22051892,0.19460726,0.11803527
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.12515068,0.6355676,0.1418143,0.09746745
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.0035797236,0.002171212,0.9925581,0.0016909417
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.038729567,0.009792368,0.17357388,0.77790415
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.04458827,0.6155221,0.25658777,0.08330186
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.11318058,0.3076567,0.3076567,0.2715061
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,6.602215e-05,0.0001583789,0.99947983,0.00029589073
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.0016947804,0.0010279362,0.9948114,0.0024658912
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.18621334,0.50618035,0.2709388,0.03666758
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.014763206,0.021480337,0.6277475,0.33600903
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.040302802,0.066448085,0.26280728,0.6304419
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.39948612,0.35254526,0.14696273,0.10100591
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.08423351,0.48473036,0.20206568,0.22897041
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.089862816,0.6640014,0.11538614,0.13074963
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.14851971,0.7542453,0.07949687,0.017738149
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.14572826,0.2402653,0.44887465,0.16513176
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.016478162,0.018672204,0.89967716,0.0651724
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.06524546,0.027198354,0.42545384,0.48210236
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.4377364,0.34090945,0.11067709,0.11067709
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.11733303,0.76510745,0.091379054,0.026180537
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.012011209,0.0050070165,0.95416844,0.02881339
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.008200562,0.947856,0.028622773,0.015320665
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.91548485,0.006989813,0.058524985,0.01900028
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.00921813,0.028393842,0.9402749,0.022113146
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.51530004,0.3541602,0.10146859,0.029071238
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.9675752,0.01772176,0.01074879,0.0039542587
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.16271265,0.2682678,0.44229883,0.12672074
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.189497,0.58369184,0.189497,0.03731417
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.02514556,0.23857443,0.5723103,0.16396967
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.5523333,0.37961277,0.051375,0.01667902
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.06317931,0.8721634,0.038320187,0.026337054
