0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptvicuna_choiceD_probs
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.26971823,0.30563077,0.03221325,0.3924377
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.14899868,0.1913181,0.070382,0.5893012
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.317974,0.2476384,0.026100894,0.4082867
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.105506,0.22335622,0.06399263,0.60714513
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.6158146,0.08334145,0.009953716,0.29089022
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.05589384,0.32164684,0.09215336,0.530306
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.63514984,0.20620295,0.01692617,0.14172108
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.20603186,0.18182246,0.05209301,0.56005263
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.13954043,0.3347401,0.09590465,0.42981482
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.19453846,0.2830518,0.055736206,0.46667352
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.18265928,0.23453917,0.086282134,0.49651942
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.06310611,0.22026199,0.11789774,0.59873414
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.025041316,0.14410283,0.1850317,0.6458241
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.34565786,0.2096521,0.053008348,0.39168167
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.38047758,0.20365497,0.03538993,0.38047758
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.26193625,0.23115793,0.07504599,0.43185985
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.16233939,0.34367248,0.052703883,0.4412842
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.3495421,0.27222368,0.028692164,0.3495421
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.16120812,0.3412776,0.059305154,0.43820912
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.04178759,0.39646965,0.16527313,0.39646965
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.031514,0.14123595,0.109994665,0.7172553
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.055500746,0.15086667,0.11749508,0.6761375
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.2188599,0.28102168,0.09123438,0.4088841
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.1411432,0.383667,0.040438205,0.43475166
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.1674825,0.21505179,0.10158327,0.51588243
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.0755794,0.263798,0.027804106,0.6328185
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.15963732,0.26319745,0.0854477,0.49171755
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.073821604,0.20066792,0.1074098,0.6181007
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.19926031,0.3285247,0.050380897,0.42183408
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.07638731,0.20764223,0.07638731,0.6395831
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.12164415,0.1769912,0.083604716,0.61775994
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.1502412,0.19291352,0.06262985,0.59421545
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.2906917,0.32939684,0.050514642,0.32939684
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.12164415,0.1769912,0.083604716,0.61775994
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.05216055,0.14178707,0.08599821,0.72005415
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.04958163,0.22220944,0.043755632,0.68445325
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.19028966,0.24433675,0.04811276,0.5172609
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.107158594,0.29128727,0.05735786,0.54419625
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.31127852,0.3527248,0.061294377,0.27470234
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.10769107,0.17755257,0.09503704,0.6197193
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.28102168,0.2188599,0.09123438,0.4088841
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.19453846,0.2830518,0.055736206,0.46667352
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.08266906,0.19831276,0.02683871,0.6921795
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.119091816,0.5337325,0.023450568,0.3237251
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.24473205,0.40349492,0.037530877,0.31424215
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.050625082,0.15593623,0.17669891,0.61673975
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.08040749,0.19288754,0.13256955,0.59413546
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.07557485,0.23278694,0.058857758,0.6327805
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.039527405,0.121752985,0.044790417,0.79392916
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.08883122,0.16595858,0.08883122,0.6563789
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.60904306,0.28769156,0.020840308,0.08242501
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.33397773,0.2295393,0.05803663,0.37844634
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.085686654,0.2055516,0.07561821,0.6331435
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.23681939,0.20899238,0.052841548,0.50134665
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.16875216,0.5197933,0.033229273,0.2782253
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.25507328,0.15470977,0.05022691,0.5399901
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.23671305,0.268231,0.05281782,0.44223818
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.07246836,0.28661796,0.10544085,0.5354728
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.076827936,0.39016443,0.032026645,0.50098103
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.04077651,0.1256005,0.11084205,0.72278094
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.06408246,0.1741942,0.15372583,0.6079975
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.22229204,0.13482694,0.038628563,0.6042524
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.053220257,0.18575697,0.11266729,0.6483555
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.08196116,0.41623312,0.030151825,0.4716539
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.12479865,0.20575818,0.110134415,0.5593087
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.111375704,0.1262052,0.036158394,0.7262608
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.25827435,0.25827435,0.057628796,0.4258224
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.21494733,0.3543882,0.029089957,0.40157446
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,True,0.09330697,0.32567334,0.044075094,0.53694457
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.085686654,0.2055516,0.07561821,0.6331435
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.15696144,0.4834753,0.02727581,0.3322874
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.07922018,0.16770913,0.08976823,0.6633025
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.038165685,0.080796756,0.012390583,0.868647
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.122851014,0.17874718,0.07451291,0.6238889
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.11355239,0.30866742,0.12867172,0.44910842
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.09843841,0.30321166,0.09843841,0.49991152
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.09319952,0.17411964,0.044024337,0.6886565
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.28086805,0.28086805,0.029603275,0.4086606
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.055134173,0.21805988,0.055134173,0.67167175
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.1464911,0.24152297,0.10068176,0.51130414
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.2012616,0.17761272,0.074039996,0.5470857
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.12336813,0.38000056,0.0660342,0.43059707
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.030559288,0.13695723,0.13695723,0.6955262
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.26438364,0.20590219,0.035780437,0.49393368
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.085686654,0.2055516,0.07561821,0.6331435
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.07919889,0.21528488,0.04239211,0.66312414
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,False,0.03530268,0.10873992,0.2302024,0.625755
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.13074952,0.1678857,0.11538605,0.5859787
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0686017,0.44733924,0.03671984,0.44733924
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,False,0.010633894,0.12954736,0.11432515,0.7454936
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.11667855,0.35939524,0.062453527,0.46147263
How many sides does a rhombus have?,4,6,8,10,A,False,0.30058855,0.23409861,0.02795909,0.43735376
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.090597875,0.16925912,0.14937064,0.59077233
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.29503533,0.37883285,0.031096494,0.29503533
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.076477945,0.076477945,0.024828753,0.8222154
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.023500537,0.1053221,0.09294643,0.7782309
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.13151324,0.21682866,0.13151324,0.52014494
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.056981646,0.15489216,0.17551583,0.6126104
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.12950297,0.31066146,0.04764148,0.51219416
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.03654881,0.09934996,0.032254208,0.831847
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.26856634,0.30432552,0.036346503,0.3907617
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.14124873,0.29902357,0.06672117,0.4930065
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.17297733,0.22210729,0.07210768,0.5328077
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.022900518,0.21727408,0.16921322,0.5906122
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.10244413,0.45912272,0.03325874,0.40517437
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.6978615,0.19994067,0.007752541,0.09444528
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.109115705,0.26175496,0.07499405,0.55413526
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.06898811,0.57763034,0.0030311258,0.35035053
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,False,0.17639078,0.3734193,0.027050404,0.4231395
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.5172401,0.2768587,0.015619298,0.190282
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.07310805,0.1987283,0.034533795,0.69362986
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.2946459,0.2600241,0.016622784,0.42870724
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.11976966,0.3689165,0.0932767,0.41803718
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.06316629,0.19456586,0.06316629,0.6791016
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.26426667,0.26426667,0.0357646,0.43570206
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.12302036,0.22983228,0.09580835,0.551339
How many stars are on the American flag?,13,48,50,51,C,False,0.32822728,0.1756874,0.018517315,0.47756788
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.31267965,0.24351515,0.042316586,0.4014886
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.13690078,0.19918945,0.05036298,0.6135467
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.028486758,0.11266731,0.21049024,0.6483556
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.11286314,0.18607986,0.12789069,0.5731663
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.09335789,0.25377303,0.044099145,0.6087699
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.12681992,0.23693082,0.067881815,0.5683675
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.18701911,0.2721112,0.032499045,0.50837064
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.2151514,0.31304345,0.06984943,0.40195572
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.10405348,0.24961132,0.117908046,0.5284272
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.08645484,0.20739436,0.06733109,0.63881963
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.11536972,0.24423769,0.0544968,0.5858958
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.16800866,0.24445117,0.13084528,0.45669487
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.12552457,0.26573548,0.046177905,0.56256205
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.060298294,0.08773349,0.019575989,0.8323922
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.058325335,0.17965467,0.05147193,0.71054804
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.07476521,0.20323291,0.09600044,0.6260015
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.05170689,0.15926844,0.07523308,0.7137916
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.009143675,0.046435416,0.0117407115,0.93268025
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.054079425,0.16657636,0.032800827,0.7465434
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.09458019,0.15593638,0.05062513,0.6988583
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.21160986,0.27171245,0.068699665,0.44797808
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.118312955,0.32160798,0.092142224,0.4679368
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.15948997,0.23205654,0.051778816,0.5566747
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.047262765,0.30819196,0.06876692,0.57577837
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,False,0.036477186,0.3460859,0.046837635,0.5705992
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.2169206,0.35764158,0.020176757,0.405261
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.11173609,0.26804093,0.05278039,0.56744266
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.15216303,0.413622,0.020593027,0.413622
