0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_xc_52000_choiceD_probs
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.11890538,0.77536047,0.056166925,0.049567133
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.24671827,0.67064977,0.06238015,0.020251868
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.12664007,0.067785546,0.7287633,0.07681108
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.9475074,0.025250217,0.015315031,0.011927358
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.018674241,0.8997753,0.05076185,0.030788617
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.18260467,0.028003333,0.067176506,0.7222155
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.57925844,0.12925003,0.07839411,0.21309727
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.64098763,0.052615467,0.20809822,0.09829864
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.8277896,0.05996488,0.08724838,0.02499708
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.084742755,0.7095424,0.13971718,0.06599773
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.04276998,0.0074323076,0.19168174,0.758116
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.8183765,0.076120876,0.019246371,0.08625624
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.07622595,0.028041959,0.81950617,0.07622595
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.33631596,0.38109592,0.15886441,0.12372373
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.06058601,0.025256006,0.83636403,0.07779398
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.21170618,0.068730935,0.5078567,0.21170618
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.18441683,0.028281236,0.64367795,0.14362396
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.3934447,0.06837043,0.14474021,0.3934447
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.2564696,0.0943499,0.42284688,0.22633363
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.19408917,0.3626063,0.24921542,0.19408917
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.76420975,0.03804776,0.11719537,0.08054711
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.42597637,0.0740236,0.42597637,0.0740236
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.92561376,0.02176835,0.027951114,0.024666771
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.9191212,0.013110559,0.05875745,0.009010747
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.5327251,0.09257374,0.1526283,0.22207285
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.02724529,0.9022401,0.039641663,0.030872958
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.10348646,0.6748165,0.15057191,0.071125135
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.140836,0.81045526,0.03560892,0.013099789
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.3154618,0.048377637,0.5201086,0.11605191
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.16524743,0.11357279,0.5089979,0.2121819
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.1141635,0.0120327445,0.12936419,0.74443954
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.41342935,0.3219791,0.17234299,0.09224856
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.6539543,0.08850309,0.12877125,0.12877125
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.42183408,0.050380897,0.19926031,0.3285247
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.5203587,0.40525576,0.062147982,0.012237663
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.26969945,0.0681907,0.26969945,0.3924104
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.1233449,0.48783854,0.2304386,0.15837798
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.7823888,0.038952842,0.10588481,0.0727735
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.9300361,0.024784623,0.036061414,0.009117753
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9810823,0.004009459,0.004009459,0.01089884
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.70415425,0.06549655,0.107985556,0.122363664
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.69806653,0.07357567,0.107051976,0.12130577
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.47305864,0.082205266,0.32512814,0.119607955
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.7782784,0.072391175,0.0563783,0.0929521
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.60615474,0.15325992,0.1352514,0.1053339
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.12906581,0.14625071,0.5784328,0.14625071
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.73520356,0.07748988,0.08780754,0.09949898
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.28297442,0.17163265,0.13366765,0.41172534
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.2914852,0.107231416,0.22700891,0.3742744
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.47030693,0.10493966,0.17301625,0.25173718
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.086991586,0.8253532,0.041091915,0.04656324
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.3258638,0.13584025,0.41841742,0.119878605
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.5416162,0.42181113,0.030555895,0.0060168123
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.48280114,0.13832484,0.20126146,0.17761262
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.3882259,0.30235064,0.18338493,0.12603849
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.1267777,0.5014155,0.16278577,0.20902108
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.074512966,0.70695937,0.12285112,0.09567654
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.47495142,0.07283616,0.2542232,0.1979892
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,True,0.2733283,0.18785562,0.3509605,0.18785562
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.33075425,0.20061259,0.13787888,0.33075425
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.45518184,0.3128416,0.13041179,0.1015648
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.057686213,0.90236425,0.018727971,0.021221574
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.5087828,0.14576872,0.30859238,0.036856104
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.1686314,0.40452573,0.2780262,0.1488167
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.17440055,0.47406983,0.15390794,0.1976217
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.7834686,0.05008547,0.072873935,0.09357198
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.63465685,0.04597439,0.2334772,0.08589146
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.627425,0.13999745,0.10903012,0.123547316
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.3376788,0.20481254,0.29800048,0.15950817
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.70571154,0.05792833,0.17843182,0.05792833
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.632924,0.097062044,0.16002825,0.1099857
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.43291965,0.12403356,0.26257905,0.18046775
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.19460726,0.22051892,0.11803527,0.46683857
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.10588481,0.7823888,0.0727735,0.038952842
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.32545507,0.19739848,0.25346467,0.2236818
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.36579433,0.46968922,0.09248729,0.07202918
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.089988075,0.029214852,0.21587017,0.66492695
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,True,0.32770786,0.28920117,0.28920117,0.09388988
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.05323421,0.07745532,0.83272314,0.0365873
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.2682678,0.12672074,0.44229883,0.16271265
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.03546879,0.004236143,0.9147522,0.04554283
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.38176024,0.05854483,0.26237974,0.29731518
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.17420258,0.7807218,0.018360818,0.02671483
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.5147151,0.025626155,0.14746834,0.31219047
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.16726689,0.6615534,0.1014525,0.06972721
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.14450748,0.83158314,0.010468087,0.01344129
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.3219791,0.17234299,0.41342935,0.09224856
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.24874748,0.52659845,0.13314494,0.09150909
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.56133235,0.07596807,0.26515463,0.09754494
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.4319476,0.18006255,0.33640113,0.051588785
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.83631855,0.053464055,0.077789746,0.03242759
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.016296238,0.01120023,0.8897444,0.08275913
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.05546938,0.8676871,0.03364388,0.043199595
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.06558196,0.051075283,0.7050725,0.17827025
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.7708484,0.08124682,0.092064716,0.05584007
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.060290746,0.64818656,0.16388723,0.12763551
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.19479504,0.07166109,0.4123811,0.32116273
Sound travels in,solids,liquids,gases,All of these,D,False,0.20441304,0.03552166,0.55565226,0.20441304
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,True,0.1479024,0.04801688,0.4020404,0.4020404
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.9610091,0.005714369,0.022600768,0.010675847
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.015227168,0.010465469,0.9420715,0.032235913
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.98672533,0.009673514,0.0024458477,0.0011553365
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9611454,0.017603993,0.0057151797,0.015535468
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.09012769,0.048241876,0.4039243,0.45770618
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.80390245,0.12328244,0.05139176,0.021423275
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.08962971,0.017649136,0.85038304,0.042338077
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.36891085,0.15378492,0.25354847,0.22375575
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.47776356,0.17575939,0.22567952,0.120797545
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.99003613,0.0021656952,0.00588697,0.0019112193
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.1183004,0.10439974,0.41290897,0.36439088
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.14753729,0.054275937,0.5835213,0.2146655
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.85086167,0.061636213,0.06984298,0.01765907
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.23968348,0.50740993,0.16473189,0.088174626
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.16660261,0.45287284,0.21392198,0.16660261
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.09157279,0.6766365,0.15097801,0.08081271
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.1469779,0.4527238,0.35258165,0.047716737
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.07379785,0.050720472,0.2575798,0.61790186
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.61682427,0.22691697,0.1214599,0.034798842
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.087043665,0.12664779,0.4420442,0.34426436
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.3788722,0.15793742,0.2603948,0.20279567
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.123550914,0.80565315,0.03539793,0.03539793
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.39413646,0.21096605,0.3069538,0.08794373
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.850961,0.03299534,0.054400116,0.061643414
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.52432233,0.19288741,0.13256945,0.15022087
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.2953185,0.4296859,0.17911972,0.09587588
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.9034085,0.016546505,0.065442696,0.014602238
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.03769127,0.01571206,0.2785029,0.66809374
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.22633363,0.0943499,0.2564696,0.42284688
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.74442023,0.02547266,0.10074632,0.12936084
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.36060202,0.15032129,0.40861562,0.08046119
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.5987343,0.03377828,0.24958959,0.11789778
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.4653251,0.09162794,0.24907058,0.19397636
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.301348,0.12562053,0.49683884,0.07619271
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.8191285,0.035989996,0.12561743,0.019264057
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.4287649,0.13919958,0.22950132,0.2025342
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.13108858,0.6657227,0.14854282,0.054645848
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.05520287,0.86351824,0.02607599,0.05520287
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.102444135,0.03325874,0.4051744,0.45912275
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.094125934,0.7881068,0.07330535,0.044461943
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.8921947,0.030529223,0.050334178,0.026941946
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.16333447,0.099067375,0.3457791,0.39181906
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.45487344,0.45487344,0.042309824,0.047943305
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.24126062,0.06100024,0.65581435,0.04192481
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.17082725,0.4097933,0.17082725,0.2485522
