0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_52000_correct,llama2_7B_alpacacode_alpaca_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_52000_choiceD_probs
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.07579281,0.0003509904,0.00051068794,0.9233455
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.493822,0.0007424313,0.01161358,0.493822
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,0.021684041,0.0042698407,0.05201731,0.92202884
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.9652672,0.01560209,0.0014512205,0.017679486
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.00023015033,4.5319288e-05,0.0015007686,0.9982237
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.001699707,4.529566e-05,0.0005518141,0.99770325
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.9971591,3.1114243e-05,8.91438e-06,0.0028008148
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.053133227,0.941809,0.002060199,0.0029975718
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.00306441,0.005052358,0.96280897,0.029074311
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.20967263,0.017210977,0.73182935,0.041286986
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.0040489216,1.37179595e-05,0.0051989183,0.99073845
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.00042176156,0.00010663802,0.02032161,0.97915
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.0013899856,0.0006565827,0.1820522,0.8159013
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.009426053,0.9614836,0.0034676513,0.02562267
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.0040234076,0.000544509,0.98449534,0.010936755
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.04827995,0.0074039698,0.2778319,0.6664841
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.13077296,0.010734498,0.8527468,0.0057457625
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.00048585917,0.9954188,2.7410299e-05,0.004068049
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.0016996863,0.00023002751,0.99769104,0.00037925126
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,False,0.6895967,0.25368845,0.012630405,0.04408444
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.0046025007,0.99386346,3.9819435e-05,0.0014942132
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.99960536,0.00020338807,5.142456e-05,0.00013978645
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0009103689,0.00012320503,0.9983407,0.0006256868
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.00017917721,0.997867,2.7477714e-05,0.0019263364
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.99996674,1.8924877e-05,8.939479e-06,5.4220677e-06
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.0010275989,0.0016942241,0.99448484,0.0027933032
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.003159668,4.5070246e-05,0.004057094,0.9927382
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.77323914,0.06347133,0.0110296635,0.15225981
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.2332033,0.0972136,0.55942565,0.110157445
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.040561695,0.007048566,0.7189733,0.23341645
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.0027832284,0.99089795,0.0004268219,0.0058920947
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.99984884,9.609712e-05,2.7532287e-05,2.7532287e-05
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.0016974448,0.00022972417,0.9963754,0.0016974448
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.0011622267,0.0021713255,0.9926099,0.00405657
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.3650494,0.012491303,0.6018647,0.020594677
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.025664028,0.001859096,0.9630356,0.009441269
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.0156029705,0.008351669,0.9653216,0.010723754
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.33588013,0.035401504,0.14001566,0.48870268
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,True,0.0014978715,0.0014978715,0.9962967,0.0007075444
What is the optimal span of control?,2,5,7,None of the above,D,True,0.4420858,0.024940774,0.03202459,0.50094885
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.03264806,0.0018418776,0.65575385,0.3097562
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.92478037,0.0029433733,0.040632013,0.031644244
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.0047740564,0.0008296066,0.9097741,0.08462218
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.028431814,0.9415324,0.0016040133,0.028431814
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.0003793893,6.592797e-05,0.0015005136,0.99805415
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.074739605,0.0017577071,0.012987796,0.91051483
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.89693034,0.012794023,0.08342752,0.0068481476
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.004332973,0.93566173,0.00019037757,0.05981485
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.0035931503,0.99628097,5.1253537e-05,7.457345e-05
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.03429334,0.008670714,0.072599,0.8844369
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.02640879,0.006677188,0.19513604,0.771778
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.104498476,7.899841e-05,0.53068703,0.3647355
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.10840963,0.0061160526,0.0844295,0.8010448
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9979869,0.00055197097,0.00042987542,0.0010312175
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.9624739,0.037319165,3.4030672e-05,0.00017282202
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,True,0.00032943685,0.13290432,0.866645,0.00012119305
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.0066910936,8.422844e-05,0.00017831162,0.99304634
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.10075471,0.013635666,0.042000808,0.8436088
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.010870637,0.0031144898,0.0074712723,0.9785436
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,7.454529e-05,0.0035917934,0.99590474,0.00042897853
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.028834863,0.010607753,0.9548795,0.005677921
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.0010219207,0.00029278517,0.009695713,0.98898965
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9551396,0.0012672605,0.0016271947,0.041965906
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.0035707771,0.0027809239,0.9900775,0.0035707771
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.35926872,0.0016637442,0.27979878,0.35926872
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0008003543,0.0024652649,0.99455875,0.0021755884
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.00026034852,5.1265666e-05,0.9965167,0.0031716945
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,5.8289814e-05,1.0129251e-05,0.9999168,1.4737973e-05
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.0001398102,7.483501e-05,0.99977523,1.01278165e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.014041642,0.00025718167,0.0013060762,0.98439515
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.5561948,0.058622498,0.20461263,0.18057
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.00012324216,0.000203192,0.99864167,0.0010318941
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.2529515,0.6067991,0.020763524,0.11948583
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.036221497,0.0014044599,0.93416476,0.028209332
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.10401897,0.010963518,0.87094015,0.014077436
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.28689554,0.0126053095,0.09314135,0.60735786
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.92578363,0.0022947884,0.004858067,0.06706355
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.87519324,0.0035767148,0.0027855483,0.118444525
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9992716,0.00043042877,0.0001583459,0.00013973977
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.91422665,0.010156141,0.00057297025,0.0750443
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.00040145006,8.957562e-05,0.9319954,0.067513525
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.17504266,0.120304935,0.093693584,0.6109589
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.018890798,0.011457848,0.70887196,0.26077944
