0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_52000_correct,llama2_7B_alpacacode_alpaca_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_52000_choiceD_probs
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.05761507,0.0015353897,0.039598223,0.9012514
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.09466332,0.03073268,0.6172824,0.25732157
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.007925906,0.024413511,0.80846447,0.1591961
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.07902478,0.069739126,0.74976623,0.10146982
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.8998034,0.034889165,0.014543967,0.050763432
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.66921866,0.04847804,0.09056889,0.19173436
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.88683426,0.003624289,0.003624289,0.10591725
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.034037102,0.016077988,0.8778284,0.07205655
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.1817427,0.05900322,0.63434434,0.12490981
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.24671827,0.020251868,0.67064977,0.06238015
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.23097682,0.06617596,0.62786007,0.074987195
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.18030016,0.1404179,0.5553636,0.12391837
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.09267278,0.04960416,0.77593964,0.081783436
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,True,0.07149425,0.026301265,0.13356884,0.76863563
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,True,0.39938745,0.069403134,0.45256528,0.07864405
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.34271342,0.14286421,0.38834518,0.12607722
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.3531313,0.07879424,0.45342955,0.114644945
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.9908495,0.0007973693,0.0031536568,0.005199501
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.1397072,0.027509976,0.70949167,0.123291165
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.2924523,0.039579116,0.3755162,0.2924523
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.33141673,0.06525982,0.22777916,0.37554434
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.7954282,0.06529272,0.06529272,0.07398635
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.6555481,0.069094256,0.14627255,0.12908508
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.60864884,0.005966983,0.016219942,0.3691642
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.64847785,0.08776193,0.21052994,0.053230304
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,True,0.35438818,0.054347184,0.1896903,0.4015744
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,True,0.20555131,0.16008352,0.49309197,0.14127322
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.5917906,0.08009015,0.048577134,0.2795421
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.17272046,0.0720006,0.60285366,0.15242527
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.034877833,0.006867852,0.25771427,0.70054
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.75603956,0.07968598,0.04833199,0.115942426
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.053260643,0.0012525702,0.0014193481,0.9440675
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,True,0.011810022,0.025001816,0.9381863,0.025001816
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.7675812,0.09167451,0.09167451,0.049069826
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.13263753,0.055291552,0.7632763,0.04879462
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,True,0.38327128,0.096906155,0.43430325,0.08551938
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.19824126,0.09364255,0.41967678,0.28843936
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.068496175,0.028553452,0.83445424,0.068496175
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.7792785,0.08213535,0.056450747,0.08213535
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.41181126,0.117985904,0.24977615,0.2204267
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.386718,0.11079656,0.34127745,0.16120805
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.118312955,0.092142224,0.32160798,0.4679368
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.7990531,0.09543328,0.084219575,0.021294042
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.35125372,0.24141292,0.16592051,0.24141292
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,True,0.14124864,0.12465149,0.2990234,0.43507645
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,True,0.12103018,0.06478278,0.61464196,0.19954503
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.05191862,0.05191862,0.63249826,0.26366448
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.52025944,0.10244516,0.24575315,0.13154219
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.07560428,0.18136525,0.6330269,0.11000358
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.14850286,0.14850286,0.5873402,0.11565414
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,True,0.22422548,0.072795354,0.60950804,0.09347109
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.9682883,0.0044840644,0.01773482,0.009492764
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.9197461,0.013119473,0.03147198,0.035662428
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.9353547,0.011774378,0.0063023707,0.04656857
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.82075286,0.004880375,0.07634191,0.09802495
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.7708484,0.05584007,0.08124682,0.092064716
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.31015885,0.07842044,0.39825183,0.21316886
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.10262811,0.048478086,0.75832486,0.09056899
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.16108464,0.040728576,0.6371021,0.16108464
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.66708773,0.048323676,0.1686662,0.115922466
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.39948612,0.10100591,0.14696273,0.35254526
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.124909796,0.05900321,0.6343443,0.18174268
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.33248794,0.17796798,0.33248794,0.15705618
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.12068581,0.08294606,0.25549185,0.54087627
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.9852247,0.00017690717,0.0005449124,0.014053475
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.0720157,0.020632846,0.030020611,0.8773309
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.77341175,0.026464695,0.081516996,0.11860654
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.29148537,0.057396874,0.4241087,0.22700904
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.0027960064,0.0014965943,0.9954472,0.00026006912
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.024589958,0.016900415,0.92273134,0.035778176
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.24473205,0.037530877,0.31424215,0.40349492
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.96710825,0.0065163244,0.010743602,0.015631849
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.19084433,0.13116527,0.5878419,0.090148486
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.38797405,0.12595673,0.38797405,0.0980952
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.8180901,0.010298234,0.046153482,0.12545818
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.83600324,0.022278732,0.013512733,0.12820525
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.13779613,0.05069236,0.48095575,0.33055574
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.041912932,0.0011169418,0.0030361628,0.95393395
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.7019277,0.15662125,0.057617735,0.083833314
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.07929973,0.020050112,0.8525525,0.04809772
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.101950206,0.029209223,0.7533158,0.115524724
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.2952337,0.04527555,0.22992824,0.42956248
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.45961514,0.13168195,0.19159609,0.21710682
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.0066800173,0.00022857761,0.0016889729,0.99140245
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.022252912,0.009276393,0.022252912,0.94621783
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.17301625,0.10493966,0.25173718,0.47030693
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.8977964,0.04469865,0.012806377,0.04469865
