0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_52000_correct,llama2_7B_alpacacode_alpaca_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_52000_choiceD_probs
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.49770638,0.0012336909,0.0033535191,0.49770638
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.17829005,0.22892895,0.4846426,0.10813838
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,1.0782514e-05,1.5688467e-05,0.99991524,5.8289723e-05
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,5.1439863e-05,2.429847e-05,0.99990284,2.1443326e-05
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.00017919096,0.00070871395,0.9979436,0.0011684718
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.001422226,0.00040747455,0.65016305,0.34800723
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0012789075,0.963918,0.012133936,0.02266918
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.084224224,0.79909724,0.051084574,0.0655939
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.0031645203,0.000108283915,0.99426264,0.0024645308
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9974087,0.00048683045,0.00017909492,0.0019254518
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.0015215089,0.89310354,0.0112425145,0.094132416
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.16437007,0.000218083,0.8347401,0.00067174295
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.044342674,0.00049260264,0.89064646,0.06451821
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.012140046,0.9644033,0.00077608717,0.022680592
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.97386193,0.0035122945,0.0024139625,0.020211859
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9994949,0.00033529318,9.024293e-05,7.963912e-05
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.93200314,0.006279788,0.009137037,0.052580018
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.0011694104,4.5342964e-05,0.9987452,4.0015024e-05
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,3.5300847e-05,0.99839765,6.595066e-05,0.0015010302
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9950093,0.0024663815,5.800373e-05,0.0024663815
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.0034694353,6.3544925e-05,0.8489428,0.14752415
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.017893823,0.0011439137,0.9769696,0.0039926516
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.5540337,0.33603844,0.051533163,0.05839472
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9986802,0.00070923707,0.00012324692,0.00048745103
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.0055438527,0.0012370008,0.26711777,0.7261014
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.000295878,0.00015837209,0.000108847446,0.9994369
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.00043051422,0.99946994,1.4731387e-05,8.477328e-05
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.99653035,0.0021799013,0.00012298161,0.001166817
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.2844806,0.6824335,0.00973439,0.02335159
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.0014896233,0.0010238021,0.9908105,0.006676029
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.63778055,0.019259304,0.34137934,0.0015808999
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.104674675,0.0007052924,0.01818973,0.8764303
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.63270664,0.051935725,0.10994793,0.20540977
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.99858034,8.469783e-05,0.00062583695,0.00070916617
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.7633192,0.0040055313,0.013980679,0.21869461
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.12176473,0.0015327916,0.54571164,0.33099085
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.90613145,0.02131017,0.006918399,0.06563994
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.9892729,0.0004828594,0.001685345,0.008558888
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9938684,0.0006228839,0.00090629066,0.0046025235
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.04853645,0.670025,0.14950278,0.13193575
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.03207507,0.005573812,0.02498009,0.937371
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.005906012,0.99323845,0.00042783006,0.00042783006
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0008038453,9.600563e-05,0.99889684,0.00020324391
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.0011657443,5.1219235e-05,0.9956142,0.0031688218
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.46665177,0.018094052,0.32072476,0.1945294
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.06856543,0.041587036,0.23931688,0.6505307
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.00013972055,0.9991341,1.668724e-05,0.0007095595
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.23336636,0.097281575,0.23336636,0.43598574
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.00013979603,6.9600337e-06,0.99967384,0.00017950164
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.012086209,0.8473087,0.010666043,0.129939
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.9992225,0.0005526543,2.1428736e-05,0.00020331018
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.04564509,0.9168062,0.006177392,0.031371385
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.06691308,0.007991628,0.9237066,0.0013887367
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,3.5345598e-05,0.99966335,4.0051807e-05,0.00026117061
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,2.753531e-05,6.962017e-06,0.99995863,6.962017e-06
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,3.1181124e-05,4.003735e-05,0.0006262896,0.9993025
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.95631677,0.002686097,0.03272336,0.008273761
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.0007853031,0.0031059342,0.020253234,0.97585547
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.916422,0.014812582,0.010180529,0.0585849
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.0008435697,0.0010831649,0.56109333,0.43697992
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.90304226,0.018742044,0.027269514,0.050946157
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.0064708856,0.00030264733,0.03286187,0.9603646
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.67894804,0.008546695,0.11798348,0.19452187
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.12157144,0.0036711395,0.6173907,0.25736672
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.0004662387,0.27367532,0.14648785,0.5793707
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.00012338617,1.6698503e-05,0.9998085,5.143501e-05
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.2866128,0.2529349,0.17383946,0.2866128
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.7800421,0.13555099,0.0021909778,0.08221583
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.084838375,0.0010679575,0.0019952073,0.91209847
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,2.753534e-05,7.411036e-06,0.9999597,5.42203e-06
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.916309,0.0130704455,0.0042433525,0.06637721
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,6.5923916e-05,0.99799275,1.4709614e-05,0.0019265793
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,3.5355028e-05,1.8924182e-05,0.99993,1.5688698e-05
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.9780229,0.0008918414,0.0007870473,0.020298216
How many sides does a rhombus have?,4,6,8,10,A,True,0.9623672,0.0016395078,0.003063004,0.032930393
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.12892404,0.004998928,0.02538665,0.8406904
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,4.5397624e-05,0.9999492,1.4593043e-06,3.9668003e-06
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.00048772752,3.5330864e-05,0.00023038615,0.9992466
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.46380237,0.009625911,0.40930414,0.1172676
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.9679938,0.006522291,0.0027188952,0.022765033
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.8436447,0.047595177,0.08891949,0.019840622
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.0040674466,3.745989e-05,0.0006237632,0.9952714
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.026514558,0.004607539,0.28505835,0.6838195
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.93651474,0.0018078987,0.0018078987,0.059869383
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.7899421,0.009943903,0.023854185,0.1762599
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.98127526,0.0006149914,0.008489694,0.0096200835
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.0007008374,0.0027718658,0.009674762,0.9868526
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.1517552,0.7706765,0.0058841878,0.071684085
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.99970335,2.752828e-05,7.886984e-06,0.00026118106
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.14753729,0.5835213,0.2146655,0.054275937
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,1.14778695e-05,0.99991024,3.5005523e-06,7.484511e-05
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,5.4206103e-06,0.9996979,7.80913e-07,0.00029595528
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.00062620535,6.600156e-05,0.99916816,0.0001397253
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.0002955601,1.6674361e-05,0.9983631,0.0013246086
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.98766035,0.0027741345,0.0010205471,0.008544936
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.56989664,0.18501835,0.18501835,0.060066663
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.33572578,0.0017617273,0.1089942,0.55351824
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.03723224,0.00068193226,0.0018536841,0.96023214
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.012701918,0.023730308,0.89047325,0.073094495
How many stars are on the American flag?,13,48,50,51,C,False,0.99795437,0.00026072413,8.464473e-05,0.0017001348
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,5.771004e-06,3.5351684e-05,0.0001233895,0.9998355
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.23679744,0.01178945,0.72938746,0.022025593
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.86470795,0.0024287866,0.015837679,0.117025495
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.7930447,0.04474052,0.006054971,0.15615976
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.0010249515,0.002458731,0.9919228,0.004593514
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.68293625,0.018199634,0.0141738895,0.28469017
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.82419556,0.0006230727,0.14322372,0.03195753
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.9355181,0.0038232487,0.00085308205,0.05980567
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0027781064,0.004580323,0.9890744,0.0035671594
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.7181549,0.045910105,0.07569297,0.16024202
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.00037940245,0.9980888,3.114325e-05,0.0015005658
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.24826825,0.46382612,0.11727361,0.1706321
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.0013059232,0.0003741533,0.014039998,0.9842799
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.0016937987,0.00090662506,0.0031644325,0.9942351
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.00579874,0.9751981,0.0011418395,0.017861376
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.9816133,0.00037313966,0.0021472704,0.0158663
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.035260774,0.02423435,0.031117523,0.90938735
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00020312912,0.00013960847,0.0013245683,0.9983327
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.14838703,0.020082,0.24464886,0.5868821
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.931186,0.01505122,0.031863432,0.021899397
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.42588046,0.02120334,0.0060748584,0.5468413
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.00055261934,0.0001088172,0.9991592,0.00017940924
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.00020341542,0.9997397,2.1439826e-05,3.5348297e-05
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.72229034,0.024715416,0.11076681,0.1422274
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.00037738294,0.99277604,0.00015731661,0.0066892724
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.0008872687,0.9730083,0.00017471357,0.025929792
