0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.21425393,0.51396847,0.2427815,0.028996117
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.2973152,0.38176027,0.26237974,0.058544837
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.30340108,0.3895747,0.20852432,0.09849991
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.19734432,0.4734044,0.2236204,0.10563081
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.13101223,0.314282,0.2773529,0.2773529
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.21519046,0.40202868,0.16759048,0.21519046
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.1450125,0.39418483,0.3478669,0.11293585
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.28807274,0.47495162,0.19798928,0.038986403
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.1543068,0.53858364,0.22451505,0.08259448
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.14459555,0.23839776,0.3468667,0.27014005
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.13778104,0.4243955,0.33051956,0.107303984
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.2841606,0.32199615,0.32199615,0.07184706
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.22594544,0.42212164,0.17596647,0.17596647
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.14391673,0.44329473,0.26887184,0.14391673
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.20042756,0.33044916,0.37444797,0.09467527
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.19095409,0.31483006,0.27783656,0.21637933
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.14014696,0.261829,0.33619508,0.261829
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.24852721,0.31911525,0.2816182,0.15073937
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.09221439,0.36471498,0.32185984,0.22121082
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.34565789,0.3916817,0.20965211,0.05300835
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.14343448,0.38989532,0.38989532,0.07677494
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.2066901,0.3407744,0.43756297,0.0149725815
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.46253783,0.4081882,0.116947874,0.012326215
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.27605128,0.45513162,0.18972708,0.079090014
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.09959036,0.50576156,0.3067599,0.08788818
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.1966118,0.47164723,0.1966118,0.1351292
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.13985822,0.626801,0.15848011,0.07486071
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.10255534,0.3579533,0.45962113,0.07987018
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.14385471,0.34508952,0.4431037,0.067952156
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.37239152,0.4219749,0.15523589,0.050397716
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.29947346,0.38453156,0.20582493,0.11017014
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.26347673,0.4343997,0.20519587,0.09692767
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.1370871,0.47848102,0.2902134,0.0942185
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.3342593,0.55110043,0.10851811,0.006122173
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.22899327,0.25948337,0.33318323,0.17834014
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.28234574,0.46550944,0.17125136,0.08089341
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.2700561,0.30601364,0.18560666,0.23832366
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,True,0.27480918,0.35286197,0.24251826,0.12981066
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.33086544,0.37491965,0.13792524,0.15628976
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.1988487,0.4209627,0.22532511,0.15486352
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.18883003,0.35278094,0.31132808,0.14706098
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.24610312,0.3580779,0.3580779,0.037741132
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.39632884,0.34975895,0.21213955,0.04177275
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.08794373,0.39413646,0.3069538,0.21096605
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.111127704,0.20761387,0.4980398,0.18321861
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.19408917,0.3626063,0.24921542,0.19408917
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.075310335,0.3375175,0.20471472,0.38245744
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,True,0.23505981,0.38754812,0.26635766,0.1110344
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.26635766,0.38754812,0.23505981,0.1110344
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.15073937,0.31911525,0.2816182,0.24852721
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.23395765,0.34040636,0.30040756,0.12522851
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.19678009,0.4720509,0.32443553,0.0067334445
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.14706098,0.31132808,0.35278094,0.18883003
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.18614168,0.39406195,0.30689576,0.112900645
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.17596647,0.42212164,0.17596647,0.22594544
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.13113917,0.4577207,0.35647324,0.054666944
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.19517916,0.36464268,0.32179603,0.11838214
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.1304462,0.31292415,0.31292415,0.24370557
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.11691034,0.31779525,0.31779525,0.24749918
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.16707751,0.3537031,0.3121419,0.16707751
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.12744416,0.6472149,0.2101199,0.015221036
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.24558337,0.5199,0.21672657,0.01779
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.16660261,0.45287284,0.21392198,0.16660261
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.074471466,0.4285537,0.29454038,0.20243444
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.17834015,0.33318326,0.22899328,0.2594834
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.18621325,0.5061801,0.23910254,0.06850403
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.08676311,0.26724917,0.34315473,0.302833
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.22990575,0.3790505,0.29520482,0.09583897
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.22633363,0.42284688,0.2564696,0.0943499
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.15069881,0.46418503,0.28154245,0.10357368
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.25051,0.3644899,0.3216612,0.06333885
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.35254526,0.39948612,0.14696273,0.10100591
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.1536632,0.473316,0.2533478,0.11967303
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.10156486,0.5157889,0.3128418,0.06980444
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.18046775,0.43291965,0.26257905,0.12403356
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.13361832,0.28287,0.36321226,0.22029938
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.06785264,0.3445841,0.56812316,0.019440105
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.20116186,0.5468146,0.20116186,0.050861686
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.15470977,0.5399901,0.25507328,0.05022691
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0650629,0.22709183,0.48075342,0.22709183
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.2563077,0.42257994,0.2563077,0.06480473
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.0802172,0.52308184,0.27998555,0.116715334
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.1832715,0.34239623,0.26665846,0.20767382
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.37444818,0.37444818,0.20042768,0.05067605
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.51334155,0.3997908,0.061309908,0.02555777
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.15784153,0.48618615,0.2602367,0.09573573
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.17036821,0.3182897,0.3182897,0.19305246
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.24896674,0.41047674,0.24896674,0.09158974
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.11216422,0.30489397,0.34549013,0.23745167
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,True,0.15205537,0.3647619,0.3647619,0.11842085
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.047766935,0.21407655,0.6594022,0.078754365
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.057609145,0.61935663,0.20107566,0.121958554
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.120797545,0.22567952,0.47776356,0.17575939
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.17301625,0.47030693,0.25173718,0.10493966
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.13383402,0.59980243,0.19472733,0.071636185
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.10100591,0.39948612,0.35254526,0.14696273
Sound travels in,solids,liquids,gases,All of these,D,False,0.17234308,0.3648503,0.41342956,0.04937712
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,True,0.07905777,0.27593872,0.40148845,0.24351506
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.15032129,0.40861562,0.36060202,0.08046119
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.06943777,0.3111985,0.45279115,0.16657256
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.34668934,0.30595228,0.30595228,0.04140614
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.34854454,0.44754004,0.18656245,0.017353011
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.20042758,0.374448,0.3304492,0.09467528
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.42162097,0.3720792,0.17575777,0.030542122
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.23945487,0.39479432,0.34840477,0.017346052
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,True,0.24537498,0.45842078,0.21654265,0.079661585
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.28273627,0.36304057,0.28273627,0.07148693
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.6236104,0.22941345,0.12279616,0.024179999
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.10594562,0.36978653,0.32633546,0.19793248
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.1832715,0.34239623,0.20767382,0.26665846
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.28643656,0.3677918,0.25277936,0.09299233
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.19871457,0.5401622,0.15475906,0.10636424
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.23900674,0.3940555,0.23900674,0.12793109
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.13662957,0.37139764,0.37139764,0.12057516
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.17076454,0.36150852,0.24846093,0.219266
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.238299,0.504479,0.21029812,0.046923857
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.24022163,0.34952042,0.34952042,0.060737543
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.03704616,0.35148418,0.39828375,0.21318594
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,True,0.2039163,0.33620113,0.33620113,0.123681486
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.21119718,0.65053314,0.11304571,0.025223907
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.15581894,0.47995612,0.2267152,0.13750973
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.33410615,0.4290008,0.17883414,0.058058944
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.23505981,0.38754812,0.26635766,0.1110344
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.18323031,0.38789856,0.34231928,0.086551875
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.23671305,0.44223818,0.268231,0.05281782
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.025040727,0.34567657,0.23757982,0.3917029
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.2896634,0.25562707,0.19908255,0.25562707
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.32550746,0.41795984,0.17423157,0.08230117
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.22959225,0.48604682,0.26016212,0.024198845
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.27847803,0.35757285,0.31555694,0.04839222
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,True,0.18926768,0.40067968,0.24302451,0.16702813
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.11293585,0.3478669,0.39418483,0.1450125
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.2973152,0.38176027,0.26237974,0.058544837
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.17437139,0.41829523,0.28748983,0.119843595
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.10811752,0.4845491,0.33302543,0.074308015
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.04424529,0.6107874,0.22469613,0.12027117
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,True,0.09983132,0.3075021,0.4474129,0.1452537
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.31563413,0.40528223,0.2458161,0.03326759
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.23671305,0.44223818,0.268231,0.05281782
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.13340895,0.465643,0.32003143,0.08091662
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.2701207,0.5718456,0.1445852,0.01344852
