0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,False,0.13821225,0.22787347,0.25821447,0.37569985
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.14706098,0.35278094,0.31132808,0.18883003
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.18785562,0.18785562,0.3509605,0.2733283
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.06705452,0.20654246,0.3858721,0.34053093
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.29660174,0.2617501,0.2617501,0.17989805
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.06915087,0.1463924,0.5109597,0.27349702
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0020952562,0.017543364,0.95783526,0.022526126
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.026070608,0.17000173,0.28028548,0.5236422
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.16513178,0.44887468,0.24026531,0.14572828
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.34315476,0.30283302,0.2672492,0.086763114
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.2204267,0.41181126,0.24977615,0.117985904
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.20767382,0.26665846,0.34239623,0.1832715
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.38797405,0.38797405,0.12595673,0.0980952
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.052286062,0.1106896,0.340948,0.49607638
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.34239623,0.26665846,0.1832715,0.20767382
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.1931053,0.4088039,0.28096655,0.11712428
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.39181906,0.3457791,0.16333447,0.099067375
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.045399774,0.33546147,0.55308247,0.06605628
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.18785562,0.3509605,0.2733283,0.18785562
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.055762634,0.22054549,0.52906114,0.19463073
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.440629,0.3431622,0.2081384,0.008070402
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.15593623,0.17669891,0.61673975,0.050625082
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.09793718,0.16147111,0.43892398,0.30166775
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.0625246,0.40771163,0.35980424,0.16995949
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.43913054,0.3419952,0.14256482,0.07630945
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.007838121,0.10820193,0.70556515,0.17839481
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.15628976,0.33086544,0.37491965,0.13792524
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.13210543,0.35909978,0.35909978,0.14969505
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.15850729,0.23062675,0.38023922,0.23062675
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.15259793,0.5326191,0.19593963,0.11884339
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.07376963,0.37463307,0.37463307,0.17696413
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.11346489,0.39603138,0.44876236,0.041741405
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.14050555,0.3370553,0.3819337,0.14050555
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.21556492,0.35540646,0.3136451,0.11538358
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.029465886,0.40676403,0.46092403,0.102846056
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0274369,0.22972636,0.70760703,0.03522968
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.11712428,0.4088039,0.28096655,0.1931053
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.13361834,0.3632123,0.28287002,0.2202994
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.26464373,0.49441954,0.18188679,0.059049994
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.15342069,0.3247916,0.3247916,0.19699608
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.11137571,0.72626084,0.14300925,0.019354196
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.04771673,0.14697787,0.35258162,0.45272374
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.10911574,0.55413544,0.29660735,0.040141437
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.11826634,0.6805758,0.15185699,0.049300745
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.17528054,0.37106892,0.2550317,0.19861889
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.102141306,0.4039767,0.27764887,0.21623316
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.2656047,0.23439533,0.2656047,0.23439533
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.14345418,0.30369252,0.3441287,0.2087246
 How many books are in the New Testament?,30,29,27,47,C,True,0.07283617,0.25422323,0.47495148,0.19798923
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.06261119,0.1325479,0.5242371,0.28060392
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.028384062,0.16333899,0.30515742,0.5031195
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.31839263,0.3607861,0.15039802,0.17042328
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.0825165,0.3698133,0.47484967,0.07282056
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.1179859,0.22042668,0.41181123,0.24977614
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.21623316,0.4039767,0.27764887,0.102141306
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.02040135,0.103606604,0.86748743,0.008504547
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0053776586,0.13869165,0.7981153,0.057815284
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.29148525,0.22700894,0.37427446,0.10723143
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.06409253,0.6890596,0.17422156,0.072626345
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.08308586,0.7882967,0.12088922,0.0077281888
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.002703474,0.032935057,0.96250343,0.0018580687
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.21230327,0.3500289,0.30889943,0.12876844
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.34549016,0.304894,0.23745169,0.11216423
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.088727385,0.18783589,0.51059085,0.21284594
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.062901765,0.24878132,0.5967954,0.09152154
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.119843595,0.41829523,0.28748983,0.17437139
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.1723843,0.32205626,0.28421366,0.22134583
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.109115705,0.55413526,0.26175496,0.07499405
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.1404631,0.2973604,0.3818183,0.18035819
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.12977079,0.45294455,0.39972216,0.017562566
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.15182507,0.28364658,0.41270334,0.15182507
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.042329878,0.18970937,0.75031507,0.01764572
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.101005904,0.14696273,0.35254523,0.3994861
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.20475478,0.38253227,0.23201755,0.18069544
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.17916435,0.29539207,0.29539207,0.23005158
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.34985164,0.1652582,0.39643383,0.08845635
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.2087246,0.3441287,0.30369252,0.14345418
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.086551875,0.34231928,0.38789856,0.18323031
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.21519046,0.40202868,0.21519046,0.16759048
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.08791452,0.21089597,0.5732747,0.12791488
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.5401622,0.19871457,0.15475906,0.10636424
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.37297884,0.4789143,0.1210885,0.027018495
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.20481254,0.3376788,0.29800048,0.15950817
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.2725977,0.30889365,0.2725977,0.14591102
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.2206912,0.36385828,0.2206912,0.19475931
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.011479215,0.10891176,0.8047551,0.07485389
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.026838735,0.106149256,0.7843428,0.082669124
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0069324295,0.045205116,0.90796906,0.039893378
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.22709173,0.42426318,0.22709173,0.121553436
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.025350807,0.12874202,0.4493538,0.39655334
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.21180658,0.2400083,0.30817676,0.2400083
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.22025438,0.6784313,0.07150613,0.02980819
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.11999514,0.6093856,0.19783854,0.072780736
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.044928733,0.20135663,0.7028037,0.05091093
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.06707772,0.3860056,0.3860056,0.16091107
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.07166109,0.19479504,0.4123811,0.32116273
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.39948633,0.39948633,0.1469628,0.054064594
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.020285424,0.7612049,0.19246274,0.026046999
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.59605354,0.24847208,0.117369905,0.038104426
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.09252956,0.2850111,0.46990386,0.15255545
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.12876844,0.3500289,0.21230327,0.30889943
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.39267126,0.23816717,0.26987875,0.09928284
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.13361832,0.28287,0.36321226,0.22029938
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.05296904,0.3913912,0.44350433,0.112135455
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.10594561,0.19793247,0.3697865,0.32633543
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.061525363,0.51514554,0.27573755,0.14759167
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.11293585,0.3478669,0.39418483,0.1450125
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.07283616,0.1979892,0.47495142,0.2542232
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.082343094,0.28740564,0.5369444,0.093306944
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.16800876,0.51750344,0.24445131,0.07003647
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.20268232,0.33416665,0.3786604,0.08449056
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.026046999,0.19246274,0.7612049,0.020285424
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.18560666,0.2700561,0.30601364,0.23832366
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.426284,0.426284,0.10778147,0.03965059
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.1595629,0.3827715,0.29810274,0.1595629
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.5130326,0.35260183,0.11447305,0.019892434
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.020264164,0.16966978,0.5922057,0.21786031
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.22352558,0.41760075,0.25328767,0.10558601
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.10872668,0.26082176,0.29554975,0.33490175
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.062053006,0.19113672,0.6671327,0.079677634
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.034921337,0.057575546,0.48207414,0.42542893
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.051334087,0.37931043,0.42981502,0.13954051
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.116331935,0.3583276,0.27906582,0.24627472
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.001585211,0.036079235,0.93049574,0.031839814
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.178975,0.22980845,0.5512818,0.03993472
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.19890045,0.4771374,0.28939846,0.034563717
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.011111451,0.043946646,0.47247094,0.47247094
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.06112063,0.27392367,0.45162377,0.21333195
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.18300074,0.43899596,0.30171722,0.07628606
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.054691322,0.27774546,0.5188968,0.14866643
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.17193802,0.41245788,0.2207728,0.1948313
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.30159858,0.38726023,0.2348852,0.07625606
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.097192675,0.26419708,0.33923575,0.2993745
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.02239593,0.18751882,0.57759863,0.21248667
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.22592203,0.2900896,0.3287146,0.15527378
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.17596647,0.42212164,0.22594544,0.17596647
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.1450125,0.3478669,0.39418483,0.11293585
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.041559484,0.14505686,0.5062982,0.30708537
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.046691872,0.7303838,0.16297066,0.059953555
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.42204124,0.32868606,0.17593296,0.07333977
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.0943499,0.2564696,0.42284688,0.22633363
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.17569582,0.47759074,0.28967342,0.05704008
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.4345818,0.2986834,0.18116064,0.08557423
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.28293347,0.41166577,0.24968791,0.0557129
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.18515001,0.23773733,0.3919626,0.18515001
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.10384856,0.36246708,0.36246708,0.17121732
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.32310352,0.47011283,0.13468958,0.07209414
