0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_ga/ckp50k_correct,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceA_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceB_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceC_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceD_probs
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.24504668,0.58783644,0.027493477,0.13962339
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.8401359,0.07814481,0.06896255,0.012756789
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.30744666,0.6508646,0.009284085,0.03240464
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.20252343,0.45639357,0.027408564,0.31367442
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.4942736,0.2997921,0.012373897,0.19356032
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.7230615,0.13375293,0.071592785,0.071592785
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.29546633,0.10869599,0.48714164,0.10869599
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.017481087,0.010602814,0.95443493,0.017481087
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.30423912,0.5016055,0.04117429,0.15298104
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.7391362,0.11335021,0.05354285,0.09397063
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.47571495,0.37048718,0.008713024,0.14508487
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.19389883,0.59725046,0.014951873,0.19389883
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.54962146,0.42804563,0.005735815,0.01659713
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.36060202,0.40861562,0.08046119,0.15032129
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.03976898,0.024121104,0.9051378,0.03097211
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.20526981,0.5579812,0.031479146,0.20526981
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.3420378,0.56392497,0.0075565986,0.0864807
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.4232673,0.15571134,0.047489278,0.3735321
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.14997372,0.67213553,0.007948316,0.16994247
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.21556492,0.35540646,0.11538358,0.3136451
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.1623588,0.1623588,0.07204629,0.60323614
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9029159,0.044953533,0.021234548,0.030896083
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.18465596,0.06793114,0.44296664,0.30444622
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.6267014,0.3354491,0.018924743,0.018924743
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.2564696,0.22633363,0.0943499,0.42284688
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.50977015,0.24079837,0.03692763,0.2125038
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.49393356,0.23331769,0.06684664,0.20590213
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.80964845,0.109574005,0.037867766,0.042909797
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.3469507,0.2702055,0.1126384,0.2702055
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.072391175,0.0563783,0.7782784,0.0929521
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.22134827,0.60168695,0.024834586,0.15213029
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.54419625,0.29128727,0.05735786,0.107158594
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.28727227,0.17423944,0.03430978,0.5041785
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6326017,0.33860728,0.0042624366,0.024528628
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.41559398,0.105078615,0.06373341,0.41559398
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9583883,0.028940821,0.0053535136,0.007317385
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.40205905,0.42798963,0.031003466,0.13894789
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.21816267,0.5930276,0.007946574,0.1808632
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.21380745,0.7462613,0.0050282693,0.03490311
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.36414012,0.6003656,0.009116069,0.026378224
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.5190118,0.2163563,0.04827562,0.2163563
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.19396152,0.52724206,0.029744962,0.24905151
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.19593975,0.118843466,0.081679836,0.6035369
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.21884143,0.09122668,0.01585282,0.67407906
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.3103132,0.21327494,0.16609868,0.3103132
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.92484933,0.046045534,0.01591291,0.013192267
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.47639066,0.37101343,0.06447247,0.08812341
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.2738633,0.51164395,0.1072464,0.1072464
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.6523692,0.100044064,0.06067979,0.1869069
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.7355696,0.23880447,0.0072112703,0.018414624
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.78257656,0.09346544,0.04147504,0.08248296
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.24808434,0.49337462,0.1413542,0.11718674
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.13612533,0.8338687,0.0032013606,0.026804667
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.21884125,0.5948722,0.015852807,0.17043373
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.07837826,0.037023265,0.84264565,0.041952856
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.45751604,0.14853372,0.07950437,0.31444588
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,True,0.080549926,0.5951879,0.04311527,0.28114685
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.17067707,0.17067707,0.13292344,0.5257224
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.25080666,0.60165393,0.013292267,0.13424714
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.4578707,0.2777126,0.115767844,0.14864884
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.47030693,0.25173718,0.10493966,0.17301625
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.13091044,0.66481805,0.013797858,0.19047357
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.90392786,0.08950098,0.0041860165,0.0023851204
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.23688261,0.56825185,0.032058574,0.16280688
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.20665051,0.059206363,0.6365284,0.09761479
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.11150441,0.8239124,0.0048991623,0.059684016
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.0974457,0.040621407,0.8159028,0.04603009
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.22033446,0.06719822,0.03378938,0.6786779
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.90433717,0.06550997,0.018768918,0.011383925
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.2662129,0.34182414,0.12575008,0.2662129
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.43209532,0.38132277,0.027622929,0.15895899
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.31375852,0.061782714,0.16794284,0.45651594
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.23638743,0.6840097,0.030053288,0.049549498
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.28495464,0.11878676,0.12644786,0.46981075
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.44223818,0.268231,0.05281782,0.23671305
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.25422323,0.47495148,0.07283617,0.19798923
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.40561447,0.4596214,0.05489395,0.079870224
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.08259448,0.1543068,0.53858364,0.22451505
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.7057469,0.20219988,0.017668027,0.07438517
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.5896479,0.27852994,0.015713584,0.11610855
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.15365118,0.19729201,0.041354652,0.6077022
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.04137069,0.028433632,0.8309525,0.09924313
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.19090936,0.3147563,0.0901792,0.4041551
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.26704198,0.64060044,0.024838774,0.067518786
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.08237476,0.030303981,0.78155,0.10577129
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.6471407,0.18540892,0.06820812,0.09924224
How many sides does a rhombus have?,4,6,8,10,A,True,0.42168772,0.42168772,0.019722598,0.13690196
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.12331268,0.10882306,0.058248784,0.70961547
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.42385498,0.48029062,0.053887114,0.041967325
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.25902998,0.5483665,0.045012664,0.14759085
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.14697783,0.089146554,0.45272356,0.31115207
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.4028737,0.16794273,0.11542525,0.31375834
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.6118639,0.32750717,0.01630562,0.044323273
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.2985934,0.5578459,0.019088436,0.124472246
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.2786289,0.23099147,0.08497701,0.40540263
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.40059492,0.2753246,0.012096918,0.31198364
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.5986543,0.3010223,0.014079001,0.08624434
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.33048117,0.4243462,0.04472576,0.20044695
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.13019145,0.35389706,0.114893556,0.4010179
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,False,0.59767395,0.36250758,0.01804819,0.021770272
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9696792,0.027507681,0.0018719212,0.00094126107
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.31768882,0.5935208,0.00846612,0.08032431
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.19939476,0.7886216,0.0032229163,0.008760794
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.21103692,0.7365912,0.005283206,0.0470887
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.3916817,0.20965211,0.34565789,0.05300835
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.2184526,0.1324982,0.05523347,0.59381574
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.3796878,0.48752877,0.042599786,0.09018376
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.27690536,0.48598403,0.07933471,0.15777591
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.34633982,0.18538234,0.02356872,0.44470912
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.38980564,0.18413115,0.036257576,0.38980564
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.53604794,0.41747457,0.007646313,0.038831186
How many stars are on the American flag?,13,48,50,51,C,False,0.6791839,0.2498578,0.024739273,0.046219043
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.5670956,0.38975874,0.01822926,0.02491644
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.4423684,0.41556665,0.007150219,0.13491474
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.15175605,0.07168448,0.4125157,0.36404383
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.3247916,0.19699608,0.15342069,0.3247916
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.27947533,0.1320148,0.06638121,0.52212864
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.32132053,0.1719905,0.14258513,0.36410388
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.24122788,0.273347,0.034752168,0.45067298
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.3309335,0.5456171,0.022520306,0.10092902
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.4081773,0.46252546,0.0260939,0.10320338
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.27916375,0.40618086,0.035491686,0.27916375
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.37094167,0.47629854,0.016298039,0.13646182
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.4670167,0.4121408,0.049223196,0.07161933
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.14685053,0.7457685,0.006452162,0.10092879
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.07140684,0.03822133,0.020458402,0.8699134
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.4195984,0.37029427,0.01190309,0.19820425
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.3719782,0.47762945,0.0135493055,0.13684313
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.25173718,0.17301625,0.10493966,0.47030693
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.034768514,0.023896027,0.044643655,0.8966918
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.08998813,0.101969905,0.05458056,0.75346136
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.4622123,0.35997128,0.027758006,0.15005836
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.54108,0.28961927,0.03249438,0.13680644
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.046777748,0.025038326,0.82915545,0.0990285
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.125674,0.7698465,0.018105054,0.08637439
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.37916282,0.42964777,0.03313088,0.15805858
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,False,0.08251148,0.41902784,0.023639932,0.47482076
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.13652213,0.7856306,0.020936346,0.05691089
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.3881927,0.5648171,0.017055998,0.029934209
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.26323265,0.7155405,0.0033136099,0.017913206
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.6462685,0.12725781,0.04131456,0.18515903
