0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceD_probs
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.054691363,0.27774563,0.58798754,0.07957546
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.7019957,0.1774923,0.0128574995,0.10765453
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.13113917,0.3564732,0.45772067,0.05466694
A Binary number system has how many digits.,0,1,2,10,C,True,0.02981075,0.17154904,0.7688294,0.02981075
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,True,0.12843165,0.100022666,0.7390731,0.032472607
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.09335937,0.002487943,0.01838355,0.88576907
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.7322403,0.18513934,0.041310173,0.041310173
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.008114038,0.39095628,0.568838,0.032091644
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.022600768,0.9610091,0.010675847,0.005714369
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.09136933,0.17070039,0.6751331,0.06279717
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.013829255,0.6663308,0.31475237,0.0050874986
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.8759771,0.081478566,0.038487747,0.0040565785
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.18858075,0.5808696,0.12960954,0.100940004
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.14377987,0.14377987,0.56866044,0.14377987
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.20116186,0.20116186,0.5468146,0.050861686
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.30673435,0.5730552,0.087880865,0.032329563
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.054535747,0.13082445,0.7528427,0.061797094
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.007543799,0.9880427,0.004037905,0.00037558365
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.90972877,0.014704396,0.051323384,0.02424345
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0040635704,0.9943229,0.0013192481,0.00029436403
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.9142366,0.045517158,0.031283457,0.00896286
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.32770786,0.28920117,0.28920117,0.09388988
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.46667352,0.2830518,0.19453846,0.055736206
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.12164413,0.17699118,0.6177599,0.08360471
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.104470275,0.014138514,0.46820328,0.41318795
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.119718455,0.05655099,0.28718963,0.53654087
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.005010978,0.0030393119,0.95492333,0.037026394
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.52906114,0.19463073,0.22054549,0.055762634
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.18633354,0.5739477,0.21114357,0.028575175
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.015124482,0.032018527,0.9357186,0.017138284
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.4518599,0.08897649,0.4518599,0.0073036347
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00015836356,0.00033525567,0.9993831,0.00012333367
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.001484198,0.9872019,0.00854097,0.002772847
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.8494189,0.032935545,0.047920935,0.069724545
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,True,0.15304516,0.06379871,0.41601986,0.36713624
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.1640185,0.1640185,0.5724808,0.099482246
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.6581116,0.2743417,0.047673445,0.019873248
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.5929564,0.033452313,0.35964626,0.013944998
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.3720792,0.17575777,0.030542122,0.42162097
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.45625612,0.06174755,0.45625612,0.025740208
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.073821604,0.1074098,0.6181007,0.20066792
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.3564732,0.13113917,0.45772067,0.05466694
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.4420835,0.12665905,0.3901373,0.041120175
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0021594071,0.0031419192,0.9871616,0.0075370716
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.07823102,0.06092638,0.8410627,0.0197799
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.37646377,0.09518495,0.48338905,0.044962186
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.36891672,0.093276754,0.47369844,0.06410811
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.17753577,0.42588618,0.25831303,0.138265
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.039527405,0.121752985,0.79392916,0.044790417
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.0011069658,0.00027988479,0.83432484,0.1642883
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.9295945,0.017026117,0.046281785,0.007097542
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.0075501646,0.9888764,0.0027775501,0.0007957815
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.9860147,0.005863058,0.0035561244,0.004566154
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.008529978,0.0027692784,0.9859314,0.0027692784
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.17343885,0.2859523,0.36717004,0.17343885
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.09455067,0.8970718,0.0068492275,0.0015282693
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.077789746,0.053464055,0.83631855,0.03242759
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.104319155,0.020541659,0.104319155,0.7708201
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.19929686,0.08307929,0.541745,0.17587885
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.16282034,0.50152194,0.23690219,0.09875553
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.12548666,0.16112806,0.63727385,0.07611151
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.00793201,0.0029180236,0.5560769,0.4330731
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.00070838566,0.00048686587,0.9974813,0.0013234386
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.028567608,0.011908751,0.94602925,0.013494382
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.02811101,0.009126308,0.031853948,0.9309088
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.5215663,0.04281277,0.029424755,0.40619624
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.14296709,0.49900416,0.3429602,0.01506862
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.3888796,0.26727277,0.26727277,0.07657494
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.096101575,0.15844472,0.71009994,0.035353795
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.61464196,0.19954503,0.12103018,0.06478278
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.99733776,0.0013232483,0.0009094543,0.0004295958
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.03208915,0.028318577,0.8275901,0.11200214
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.09983132,0.4474129,0.3075021,0.1452537
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.13428336,0.4136219,0.4136219,0.03847283
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.0046068956,0.00020241288,0.9948125,0.00037815704
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.110027924,0.8130025,0.06673531,0.010234192
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.097279936,0.124909915,0.7188069,0.059003264
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.38989532,0.14343448,0.38989532,0.07677494
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.005158984,0.0007911558,0.010921569,0.9831283
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.022024697,0.022024697,0.9365139,0.019436724
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.26573548,0.12552457,0.56256205,0.046177905
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.072362974,0.8815615,0.04389036,0.0021851726
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.056861978,0.09374955,0.7849554,0.06443306
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.10480418,0.19579999,0.41450858,0.2848873
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.04011409,0.03540056,0.9129925,0.011492879
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.97213554,0.020176029,0.006550198,0.0011382536
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.98127526,0.0096200835,0.008489694,0.0006149914
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.09942862,0.11266739,0.73468363,0.053220306
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.17176369,0.5290694,0.28319046,0.015976513
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.23509625,0.14259307,0.4392176,0.18309313
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.010694957,0.003934455,0.9627294,0.022641227
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.11733303,0.091379054,0.76510745,0.026180537
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.08924751,0.21409366,0.6594549,0.037203897
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.9457287,0.019627973,0.017321626,0.017321626
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.13495152,0.19635332,0.5337436,0.13495152
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9785364,0.008465999,0.008465999,0.0045315227
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0014852905,0.00090087426,0.009685311,0.98792857
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.15175605,0.07168448,0.4125157,0.36404383
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.0083670085,0.013794864,0.96709466,0.010743451
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.91486645,0.058485452,0.024380365,0.0022677274
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.3469507,0.2702055,0.2702055,0.1126384
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.96660286,0.029188877,0.0030764851,0.0011317756
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.07760955,0.44661212,0.34782186,0.12795652
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.027383037,0.051158246,0.90680164,0.014657083
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.19953798,0.03060014,0.073405914,0.69645596
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.0035277165,0.010866131,0.97813797,0.0074681756
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.089013174,0.5804388,0.3106865,0.019861523
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.07263423,0.02672064,0.1197536,0.78089154
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.048823792,0.062690996,0.8654224,0.023062726
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,0.024159165,0.010071038,0.7060343,0.25973552
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.46693087,0.22056252,0.22056252,0.09194414
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.13095108,0.24464881,0.586882,0.03751811
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.10813838,0.17829005,0.4846426,0.22892895
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.94235015,0.017259745,0.03653888,0.0038511697
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.019328065,0.013283972,0.93127835,0.036109578
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.22504844,0.10630535,0.61174506,0.056901157
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,True,0.27792543,0.14876276,0.35686332,0.21644855
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.115425244,0.16794273,0.3137583,0.40287367
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.23777834,0.5704006,0.16342251,0.028398573
