0,1,2,3,4,5,llama_7B_ds_followturn_20000/epoch3_correct,llama_7B_ds_followturn_20000/epoch3_choiceA_probs,llama_7B_ds_followturn_20000/epoch3_choiceB_probs,llama_7B_ds_followturn_20000/epoch3_choiceC_probs,llama_7B_ds_followturn_20000/epoch3_choiceD_probs
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.4609952,0.4609952,0.0229516,0.055058025
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.021110954,0.7921827,0.15599002,0.030716255
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.036465775,0.6463713,0.30532417,0.011838703
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.010684922,0.025631795,0.21461241,0.7490709
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0009934565,0.037279177,0.9614427,0.00028463005
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0024414198,0.984939,0.010941683,0.0016779616
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.8950281,0.05049403,0.030626178,0.02385169
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.12391837,0.18030016,0.1404179,0.5553636
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.002344159,0.036668815,0.9457012,0.015285836
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.28148982,0.675259,0.038095504,0.0051556663
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.02982633,0.46656233,0.4117398,0.091871575
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.14524029,0.7375911,0.0998221,0.01734648
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.3610269,0.2189739,0.4090971,0.010902069
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.12876844,0.21230327,0.30889943,0.3500289
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.023529574,0.13540335,0.1534321,0.68763494
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.06520075,0.7943078,0.121811055,0.01868033
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0018456428,0.0327148,0.9560666,0.009372947
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.005539242,0.010348666,0.052554864,0.9315573
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.14345726,0.64293087,0.1266006,0.08701123
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.28839764,0.15436812,0.5387977,0.018436642
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.07994857,0.21732274,0.03332752,0.66940117
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.03998357,0.91002184,0.035285376,0.014709133
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.053668555,0.028726708,0.07808729,0.8395175
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.5197668,0.4047948,0.07034279,0.005095614
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.041066237,0.93466324,0.015107424,0.009163115
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.63267577,0.33864695,0.007028393,0.021648973
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.010786972,0.13141222,0.8569153,0.00088544853
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.18515001,0.3919626,0.23773733,0.18515001
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.5124346,0.45222193,0.015474184,0.019869246
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.16827698,0.7541651,0.06190564,0.015652196
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.04578783,0.63208145,0.14103644,0.18109438
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.030444838,0.07303337,0.8897286,0.006793162
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.42432046,0.4808181,0.07373585,0.021125672
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.19198066,0.35866708,0.35866708,0.09068524
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.006337046,0.011839161,0.04132273,0.94050103
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.045607574,0.0313456,0.91605264,0.0069941483
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.048939828,0.07120703,0.8674792,0.012373926
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.062140837,0.09041438,0.09041438,0.75703037
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.7207773,0.26515916,0.010281336,0.0037822921
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.44650838,0.34774107,0.18613239,0.01961821
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.16503134,0.73961914,0.07795528,0.017394176
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.48612365,0.48612365,0.01884906,0.0089036655
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.02583847,0.048272617,0.07023624,0.85565263
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.33209175,0.62042904,0.04494373,0.0025355518
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.05589384,0.32164684,0.530306,0.09215336
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.6829343,0.2217163,0.071980745,0.023368726
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.025171684,0.5729049,0.39375138,0.008172049
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.963351,0.013741463,0.022655845,0.0002516837
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.5492532,0.42775884,0.018794412,0.0041936003
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.09650246,0.15910567,0.7130621,0.031329762
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.2057582,0.55930877,0.11013443,0.124798656
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.18338493,0.30235064,0.12603849,0.3882259
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.3316473,0.22793764,0.42584357,0.014571565
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.03555661,0.20461418,0.7141736,0.04565559
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.20621587,0.7197641,0.059081838,0.014938227
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.2090483,0.6439141,0.059893344,0.08714429
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.46042386,0.2792612,0.21748883,0.042826094
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.6925564,0.25477725,0.05016862,0.0024977485
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.103622526,0.5262386,0.21936889,0.15076989
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.0852211,0.09656815,0.5557113,0.26249945
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.046918478,0.8316499,0.06826598,0.053165596
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.15352501,0.77966434,0.063998744,0.0028119087
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.15793742,0.3788722,0.2603948,0.20279567
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0010294794,0.0021794082,0.99630487,0.00048629168
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.67472094,0.21904981,0.10347181,0.0027574303
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.189497,0.189497,0.58369184,0.03731417
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.08890768,0.8435326,0.053925235,0.013634435
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.31894505,0.31894505,0.281468,0.08064194
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.119601004,0.119601004,0.68825626,0.07254168
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.08349501,0.05064229,0.0736841,0.7921787
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.60089713,0.32163706,0.06333409,0.014131746
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.0072073205,0.046997633,0.9439727,0.0018222961
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.583249,0.31219068,0.07893416,0.025626171
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.23111531,0.33627078,0.33627078,0.0963432
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.5915564,0.14956887,0.24659738,0.01227736
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.2617548,0.48902234,0.10911564,0.14010724
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.20986423,0.5034381,0.26947102,0.017226705
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.56948864,0.3454123,0.052970696,0.03212835
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.062666126,0.28085008,0.40863445,0.24784933
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.14156568,0.81465423,0.03579341,0.007986588
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.2617311,0.62786025,0.07498722,0.03542145
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.034607284,0.4777388,0.4777388,0.009915153
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0007038764,0.0035745793,0.0045898505,0.9911317
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.19159609,0.21710682,0.45961514,0.13168195
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.043468665,0.2207521,0.67996436,0.055814873
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.2760388,0.5843741,0.06979354,0.06979354
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.34668922,0.30595216,0.27000183,0.07735682
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.268231,0.23671305,0.44223818,0.05281782
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.19094169,0.27781853,0.5190333,0.012206494
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.51677984,0.31344283,0.054468192,0.11530917
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.05022691,0.25507328,0.15470977,0.5399901
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.07493831,0.9129355,0.00789844,0.00422773
