0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptllama2chat_choiceD_probs
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.17348923,0.13511355,0.3672767,0.32412055
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.020140382,0.09026292,0.033205874,0.8563908
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9703199,0.0030883157,0.0007335393,0.025858149
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.0054368605,0.01674671,0.0045073153,0.97330916
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9741765,0.0035134293,0.00656395,0.015746096
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.006547228,0.00952616,0.012231832,0.97169477
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.09793718,0.16147111,0.30166775,0.43892398
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.03172908,0.011672475,0.23444794,0.7221505
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.015109549,0.38968045,0.5669817,0.028228354
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.0009958728,0.0022442339,0.9637812,0.032978777
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00025903556,0.00084934494,0.9314198,0.067471825
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.05943246,0.23505996,0.2663578,0.4391498
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.21145184,0.02525432,0.02525432,0.73803943
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.003312924,0.011563241,0.06654186,0.91858196
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.022994665,0.19253197,0.022994665,0.7614787
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.21309732,0.07839412,0.12925006,0.57925856
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.009886505,0.08811746,0.39491507,0.507081
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.00038257902,0.0008099198,0.9454679,0.05333965
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.00076909165,0.0015295214,0.95571035,0.041990984
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.004983155,0.015349198,0.7395658,0.24010186
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.00021629706,0.0003796132,0.26878116,0.73062295
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0017249415,0.9511703,0.0053131944,0.04179151
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.005099501,0.85760415,0.0057784915,0.13151786
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.005187368,0.0055219247,0.26606125,0.7232294
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.8883105,0.02519943,0.0038644576,0.082625754
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.013093757,0.021587957,0.10299039,0.86232793
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.0071709543,0.017202225,0.93920964,0.036417108
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.015115816,0.008612732,0.04108905,0.93518245
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.0011350467,0.084704936,0.00349619,0.91066384
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.08150825,0.17255296,0.063478686,0.6824602
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.96158874,0.010682286,0.0021034668,0.025625471
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.09376512,0.17517631,0.25488,0.47617856
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.0049966006,0.006027051,0.7893879,0.1995885
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.0008096327,0.8878701,0.005279469,0.10604096
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.6961888,0.10676402,0.02102308,0.1760241
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.012727466,0.002077702,0.3719511,0.6132437
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.006709914,0.041103207,0.82558,0.12660679
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.020786732,0.05650419,0.03883473,0.8838743
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.92657983,0.024692515,0.008016487,0.04071108
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.009298867,0.1283669,0.02527694,0.8370573
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.00070712663,0.0021781034,0.0014062893,0.99570847
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.00090408826,0.9914532,0.00096239697,0.006680359
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.9083584,0.021362543,0.004477832,0.06580126
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.011284175,0.95422673,0.00567404,0.02881515
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.0098949475,0.32767567,0.05025069,0.61217874
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.11257827,0.07737384,0.2383282,0.57171965
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.00074929994,0.0005149858,0.0075676613,0.991168
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.07150618,0.10404087,0.055689067,0.76876384
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.86521596,0.029606061,0.013984913,0.09119309
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.03536147,0.031206386,0.021447817,0.9119843
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.013559006,0.088415824,0.4490126,0.4490126
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.06574202,0.51710105,0.061758913,0.35539803
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.26214585,0.4897529,0.016758421,0.23134288
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.76194525,0.03793502,0.0074698483,0.19264993
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.005169062,0.19396761,0.033706516,0.7671568
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.0034279022,0.017408324,0.028701475,0.9504623
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.0023143468,0.9336741,0.004323769,0.059687786
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0015250987,0.0036585215,0.95294684,0.041869562
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.014670098,0.0061154068,0.5504914,0.42872313
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,True,0.025756348,0.664265,0.033071805,0.27690685
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.0064511304,0.061206624,0.27430904,0.6580332
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.008712545,0.78427833,0.008712545,0.19829662
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.041073438,0.063615784,0.017121956,0.8781888
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.018440181,0.030402718,0.47557855,0.47557855
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.018471738,0.8900182,0.008725432,0.08278459
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.36966917,0.25406966,0.05002928,0.3262319
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.008183442,0.94587725,0.0043802806,0.041558947
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.0026894065,0.0026894065,0.95749503,0.03712611
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.0011749163,0.94265175,0.009241432,0.046931867
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.00025639802,0.00037305692,0.98139566,0.017974889
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,9.022331e-05,7.9621794e-05,0.00055268477,0.99927753
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.04324857,0.04324857,0.09746216,0.8160407
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.00875449,0.028704869,0.01196597,0.9505747
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.22281352,0.13514324,0.036373306,0.6056699
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.00013454046,0.0004695923,0.037304338,0.96209157
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.013944553,0.46178016,0.06249515,0.46178016
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.0017912898,0.0019068179,0.008545765,0.98775613
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.22469144,0.1982895,0.28850952,0.28850952
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.019610843,0.14490563,0.099592075,0.73589146
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.00067738857,0.6158416,0.009954153,0.37352684
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.0002061918,0.00041006136,0.95198715,0.04739665
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.013464417,0.39348796,0.087799035,0.50524855
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.08949764,0.1302183,0.030929554,0.74935454
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.0088339625,0.009403705,0.022558315,0.95920396
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00040080855,0.0016874671,0.93050605,0.06740563
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.031484798,0.04581011,0.0025844297,0.9201207
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0006327908,0.94850266,0.0036414596,0.047223166
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.00037805238,0.003165394,0.877676,0.11878053
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.44776052,0.08816928,0.016309677,0.44776052
How many sides does a rhombus have?,4,6,8,10,A,False,0.037741132,0.24610312,0.3580779,0.3580779
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.007822204,0.012115268,0.017627612,0.96243495
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.00031348947,0.994769,0.00085215276,0.0040653935
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.0001794381,7.0268965e-05,0.0004304496,0.9993199
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.012878124,0.01873756,0.51441485,0.4539695
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.36746436,0.28618154,0.02206795,0.32428616
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.045804597,0.1811607,0.43458194,0.33845276
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.028870845,0.009372991,0.0056850067,0.9560711
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.007721707,0.0068143825,0.3720527,0.6134112
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.6019442,0.04941059,0.026447583,0.32219753
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.028277865,0.046622317,0.09869945,0.82640034
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.9209611,0.019113937,0.007967874,0.051957067
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.0009083055,0.0009668862,0.002046898,0.99607795
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.0035841367,0.93357164,0.0031629899,0.059681237
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9868945,0.0027719834,0.0006584038,0.009675173
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.09930995,0.044068523,0.025109489,0.83151203
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.00025870162,0.990213,0.0009611931,0.008567021
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.0005517133,0.997521,0.00051828666,0.0014088493
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.0021717648,0.0055457964,0.9326595,0.059622925
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.004424475,0.003237015,0.79207146,0.20026703
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.019591667,0.30646524,0.025156198,0.6487869
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.15717843,0.54860663,0.06552172,0.22869326
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.066425994,0.09664925,0.027690474,0.80923426
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.012289388,0.0074538905,0.00398978,0.976267
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.018119583,0.67993236,0.081206344,0.22074172
How many stars are on the American flag?,13,48,50,51,C,False,0.09439044,0.22643088,0.19982454,0.47935417
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.00040299466,0.0014973069,0.0021785686,0.99592113
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.0034612431,0.006466454,0.74742043,0.24265188
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.08780754,0.07748988,0.09949898,0.73520356
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.041741405,0.44876236,0.11346489,0.39603138
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.008876528,0.0047512627,0.58458984,0.40178233
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.022896098,0.11627599,0.102613196,0.75821465
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.052503597,0.0035729145,0.013274987,0.9306485
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.015965765,0.08108085,0.13367972,0.7692737
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.010621002,0.16614042,0.6570981,0.16614042
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.0067800223,0.036652453,0.3068872,0.64968026
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.08283661,0.6120844,0.10636432,0.1987147
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.033643577,0.6757493,0.07122345,0.21938367
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.0003796925,0.00010219285,0.0006663811,0.9988518
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.00023028279,0.00021633066,0.0007550682,0.99879825
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0012989109,0.97899467,0.0017754008,0.017930914
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.08483854,0.07486975,0.035365965,0.8049257
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.0010925523,0.002462105,0.0031614054,0.993284
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00011586454,0.00011586454,0.0003568879,0.99941134
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.0033560698,0.0020355592,0.004048193,0.9905601
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.26971823,0.30563077,0.03221325,0.3924377
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.012063478,0.012063478,0.017552257,0.95832074
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.0027322099,0.0016571691,0.9727341,0.022876514
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.0031148007,0.9786412,0.0024258092,0.015818262
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.04061995,0.26487535,0.059101686,0.635403
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.0061901323,0.8107473,0.05873034,0.12433214
